gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zyg11b,5459.574926,-0.207022739,0.061381701,-3.372710986,0.00074432,0.002613201
Pkig,1657.524145,-0.309159286,0.091645895,-3.373411179,0.00074243,0.002606905
Coq8b,220.47456,0.499104926,0.147915393,3.37425953,0.000740146,0.002599224
Mapk11,237.5830086,-0.528066534,0.1564847,-3.374556954,0.000739346,0.002596756
Naa80,244.969653,0.535420911,0.158634618,3.375183271,0.000737665,0.002591192
Sec14l1,3143.710781,-0.251529962,0.074493838,-3.376520374,0.000734089,0.002579643
Las1l,952.3447566,-0.289281758,0.085634144,-3.378112341,0.000729853,0.002565091
Cd44,1080.842002,-0.27941657,0.082711017,-3.378226759,0.000729549,0.002564695
Mus81,713.1529029,-0.337038164,0.099730926,-3.379474922,0.000726244,0.002554081
Polg2,78.38056644,-0.83822924,0.247941433,-3.380755007,0.00072287,0.002542546
2410131K14Rik,717.7466823,0.343263503,0.101516489,3.381357114,0.000721287,0.002537313
Alas2,122.181737,0.683480264,0.201991194,3.383713171,0.000715127,0.002516631
Glb1l2,59.66225436,0.956600823,0.282699516,3.38380778,0.00071488,0.002516094
Rnf225,99.44806513,0.765159747,0.22611805,3.383895036,0.000714653,0.002515624
Gm13184,76.55417314,-0.902753528,0.266725297,-3.384581586,0.000712868,0.00250967
Gm37008,92.22391879,-0.795807559,0.235108213,-3.38485649,0.000712155,0.002507487
Il33,365.6058559,-0.405001306,0.119631741,-3.385400093,0.000710746,0.002502854
Plk3,233.2810467,0.581455105,0.171726109,3.385944671,0.000709337,0.002498548
Kat8,339.1660564,-0.415763117,0.122769353,-3.386538307,0.000707804,0.002493476
Cdr2l,4202.484787,0.234417294,0.069210665,3.387011163,0.000706585,0.002489509
Gm42822,227.1143496,0.542381309,0.160072062,3.388357101,0.000703127,0.002477649
Ap4e1,950.3051985,-0.325842385,0.096156193,-3.388678079,0.000702304,0.002475629
Gm37297,228.1016912,0.504426673,0.148857588,3.388652733,0.000702369,0.002475629
Gm15893,208.8399194,0.511238224,0.150814192,3.389854884,0.000699296,0.002466094
Rnu3b3,152.9316424,-0.603083033,0.177889371,-3.390213992,0.000698381,0.00246319
Gm17214,50.88003283,1.121133284,0.330487274,3.392364459,0.000692922,0.002444579
Unk,1355.970943,0.290577135,0.085636844,3.393132216,0.000690983,0.002438058
Glyr1,5205.813283,-0.193420606,0.057002594,-3.393189514,0.000690838,0.002437868
Fbxo38,2185.296495,-0.245245539,0.072238982,-3.394919636,0.000686487,0.002422833
Slc25a12,2318.322425,-0.21976171,0.064720627,-3.3955436,0.000684925,0.002417635
Dmxl2,1759.11934,0.257143391,0.075726112,3.395703062,0.000684526,0.002416545
mt-Atp6,752.513951,-0.433240169,0.12757249,-3.396031312,0.000683705,0.002413966
Pcyt1b,1363.930084,-0.265726835,0.078244553,-3.396106494,0.000683518,0.002413621
Tctn2,381.8255789,0.440276015,0.129624006,3.396562328,0.00068238,0.002409921
Zfp644,6023.305755,-0.192009191,0.056521619,-3.397092887,0.000681058,0.00240557
Olfml3,74.40543169,-0.873601688,0.25708448,-3.398111338,0.000678528,0.002396948
Snord96a,70.06341247,-0.994446752,0.292578779,-3.398902535,0.000676568,0.002390339
Mrps18c,301.2677554,-0.480292611,0.141236806,-3.400619312,0.000672334,0.002375692
Chp1,3553.325567,-0.215673349,0.063414608,-3.40100424,0.000671388,0.002372661
Hoxa2,67.55943652,-0.90253487,0.265360135,-3.401169777,0.000670981,0.002371537
Cradd,105.8610967,-0.740096392,0.217592854,-3.401289965,0.000670686,0.002370807
Rpl36-ps12,156.581343,-0.633297565,0.186176617,-3.401595627,0.000669937,0.002368781
Klhl3,136.2638321,0.647688951,0.19039903,3.401745017,0.000669571,0.002367798
Washc4,4907.523046,-0.201180857,0.0591302,-3.402336821,0.000668122,0.002362988
Ccdc90b,531.3554554,-0.411713981,0.120912049,-3.40506992,0.000661471,0.002339772
Jam3,722.7094997,-0.31555935,0.092642582,-3.406202039,0.000658734,0.002330673
Gm15916,59.16765805,0.985784474,0.289411432,3.406169777,0.000658812,0.002330673
Osmr,75.17468287,0.856967994,0.251527377,3.407056533,0.000656675,0.002323727
Tfeb,242.6550762,0.524843757,0.153964717,3.408857354,0.000652356,0.002309051
Nop9,1060.818638,-0.321006055,0.094166464,-3.408921184,0.000652203,0.002308815
Stx17,1103.890654,0.303741144,0.089099998,3.40899157,0.000652035,0.002308524
Tbck,1960.698164,0.237768404,0.069737686,3.40946791,0.000650897,0.002305104
Abcc5,1458.051987,0.245285275,0.071942284,3.40947301,0.000650885,0.002305104
Antxr1,1197.829347,0.278013838,0.081519206,3.410409047,0.000648655,0.002298073
Rars2,1066.444731,-0.320636352,0.094007903,-3.410738275,0.000647872,0.002295603
Egr3,133.1672432,0.663953709,0.19463491,3.411277611,0.000646592,0.002291698
Adamts17,54.55469025,1.030415245,0.302064847,3.411238531,0.000646685,0.002291698
Cetn4,76.25881363,0.938702663,0.275170146,3.411353578,0.000646412,0.002291638
Usp4,3941.789278,0.20583312,0.060331018,3.411729602,0.000645521,0.002288782
Atp11a,3452.089576,0.232927064,0.068267943,3.411953737,0.000644991,0.002287204
Srsf11,4115.997128,-0.198926669,0.058290094,-3.412701102,0.000643224,0.002281543
Ccl25,140.602278,-0.643408257,0.188516407,-3.413009334,0.000642497,0.002279265
Anapc15,279.332982,-0.521136181,0.152686077,-3.41312182,0.000642232,0.00227892
Gm47438,58.5425013,-0.991980884,0.290640401,-3.413086685,0.000642315,0.00227892
Timp1,68.87169608,-0.921367352,0.269917412,-3.413515806,0.000641304,0.002275935
Riok2,1184.259682,-0.328433719,0.096196508,-3.414195874,0.000639706,0.002271162
Slc35f3,171.0277821,-0.586177442,0.171656671,-3.414824712,0.000638231,0.002266226
Ctnnbl1,747.6435687,-0.316585245,0.092697321,-3.41525777,0.000637217,0.002262925
Deaf1,920.6638287,0.297298777,0.087036516,3.41579363,0.000635964,0.002259074
Zc3h12b,340.5405788,0.451103726,0.132047723,3.416217367,0.000634975,0.00225586
9330182L06Rik,1521.570103,0.243470868,0.071261404,3.416588151,0.000634111,0.002253089
Msantd3,670.3719552,-0.326392172,0.095524071,-3.416857844,0.000633483,0.002251156
Dtd2,330.6997687,-0.426407653,0.12477936,-3.417293158,0.000632471,0.002247857
Tcof1,1334.302966,0.323864369,0.09475959,3.417747687,0.000631416,0.002244403
Ypel5,1251.768079,-0.269900105,0.078953162,-3.418483782,0.000629711,0.002238638
Ttc5,1032.984925,-0.287754683,0.08411372,-3.421019589,0.000623868,0.002218456
Thyn1,1519.058813,-0.279060048,0.081553617,-3.421798551,0.000622084,0.002212512
Tpd52l1,51.93397955,-1.044467159,0.305240419,-3.421785238,0.000622114,0.002212512
Ankrd13d,153.4932844,0.624337832,0.182453202,3.421906689,0.000621837,0.00221211
Zfyve19,604.1992335,-0.344759825,0.100744634,-3.422116017,0.000621358,0.0022107
Tsen34,1692.662383,-0.34527166,0.100892207,-3.422183631,0.000621203,0.002210443
Fgf11,400.6544853,0.411600242,0.120270372,3.422291244,0.000620958,0.002209862
Rnf41,1714.662664,0.25430638,0.074287709,3.423263167,0.000618741,0.002202559
Wwp1,4952.781592,-0.198765109,0.058058797,-3.423514089,0.00061817,0.002200818
Gabra2,355.4805365,0.435074437,0.127046605,3.424526268,0.000615872,0.002192927
Stau1,2454.394223,0.253789848,0.074101589,3.424890767,0.000615047,0.002190278
Gm37367,369.3953506,0.428365528,0.12499688,3.427009756,0.000610267,0.002173834
Rasl11a,401.6316517,0.482623743,0.140826924,3.427070124,0.000610131,0.002173639
Eefsec,441.791472,0.407920671,0.119026433,3.427143541,0.000609967,0.00217334
Extl2,1555.903747,-0.259866435,0.075822528,-3.427298494,0.000609619,0.002172388
Snx13,4339.167482,-0.19616782,0.057220222,-3.428295308,0.000607384,0.002164714
Rab30,480.1233926,0.383196513,0.111769183,3.428463028,0.000607009,0.002163952
Gm49658,111.2162645,0.744562294,0.217169653,3.428482218,0.000606966,0.002163952
Ptdss1,2002.664966,0.235099343,0.068505418,3.431835755,0.000599511,0.002138923
Prkar1a,17925.20946,-0.218345822,0.063613871,-3.432361795,0.000598349,0.002135062
Gm8451,78.39566973,-0.889323823,0.258981329,-3.433930263,0.000594897,0.002123311
Lrfn3,197.3210622,0.653059846,0.190114953,3.4350788,0.000592382,0.002114613
Zfp445,4290.656788,-0.218256046,0.063535796,-3.435166602,0.00059219,0.002114209
Osgin2,596.984987,-0.3547892,0.103278848,-3.43525519,0.000591996,0.002113799
Gm32699,153.1068194,-0.650133625,0.189252265,-3.435275272,0.000591952,0.002113799
Ccdc59,658.6914145,-0.332679822,0.09679382,-3.436994446,0.000588208,0.002100831
Epn2,13741.65866,0.208203561,0.060575802,3.437074782,0.000588033,0.002100488
Rnf40,1366.398742,0.257204168,0.074795447,3.438767729,0.000584368,0.002087674
Shisa2,100.4733441,-0.749241668,0.217828435,-3.439595336,0.000582585,0.002081856
Rexo2,2180.893182,-0.309287288,0.089909003,-3.440003532,0.000581707,0.002078995
Mrps26,773.3896307,-0.399965602,0.116243674,-3.440751562,0.000580101,0.002073532
Iqgap1,4532.69153,-0.210392432,0.06114006,-3.441155122,0.000579236,0.002070718
Gm50012,635.5148997,0.350834917,0.101942569,3.441495747,0.000578508,0.002068388
Rgs3,593.2642484,0.38418219,0.111606628,3.442288292,0.000576815,0.002062612
Stox2,5566.316787,0.22637037,0.065727817,3.444057345,0.000573054,0.002049709
A930033H14Rik,107.0775306,-0.746341976,0.216670007,-3.44460217,0.0005719,0.002045855
2610044O15Rik8,547.92367,-0.348936344,0.101285928,-3.445062418,0.000570928,0.002042647
2810002D19Rik,260.5898457,-0.532666912,0.154570628,-3.446106931,0.000568725,0.002035039
Cep135,1131.491862,-0.284938964,0.082648972,-3.447580257,0.000565632,0.002025051
Selenoo,304.5624819,-0.457268136,0.132579953,-3.448999079,0.000562669,0.002014978
Phf20,2998.906695,-0.242740016,0.070358539,-3.450043434,0.000560496,0.002007735
Cdh13,748.3197574,-0.333748845,0.096736655,-3.450076349,0.000560428,0.002007735
Stt3a,7478.555164,-0.182077286,0.052768046,-3.450521659,0.000559504,0.002004716
Gm37805,72.19629968,0.985855727,0.285711532,3.450528303,0.00055949,0.002004716
Bbof1,106.7022782,-0.745010149,0.21578843,-3.452502758,0.000555412,0.001991116
9330154K18Rik,61.27357615,0.987736697,0.28606129,3.452884861,0.000554626,0.001988829
Cfl1,41503.14999,-0.259079078,0.075030058,-3.453003839,0.000554381,0.001988217
Gm7162,73.31344605,-0.889193049,0.257345721,-3.455247074,0.000549789,0.001972274
Ddx50,2517.313495,-0.240186476,0.069494056,-3.456216113,0.000547816,0.001965723
Plpp5,369.1222376,-0.479632745,0.138724789,-3.4574408,0.000545332,0.001957071
Gm43039,194.1078928,0.543543058,0.157158858,3.4585582,0.000543075,0.001949232
Prox2,116.8180767,0.703475438,0.203360022,3.45926122,0.000541659,0.001944411
Ppp1r12a,6239.223162,0.207139307,0.05987157,3.459727312,0.000540723,0.001941308
Dcbld1,1224.61794,0.280741549,0.081108213,3.46132085,0.000537532,0.001930368
Apc,23848.80863,0.193216691,0.05581562,3.461695676,0.000536784,0.00192794
Ttc4,1237.291635,-0.293605169,0.084799825,-3.46233223,0.000535516,0.001923643
Vps36,2772.252645,-0.220389765,0.063644662,-3.462816162,0.000534553,0.001920444
Mypop,147.3883522,0.640531641,0.184973917,3.462821421,0.000534543,0.001920444
Uba6,2258.972906,-0.239991804,0.069281415,-3.464014165,0.000532178,0.001912423
Rwdd2a,82.47202937,-0.891948614,0.257304679,-3.466507556,0.000527267,0.001895534
Mrps11,567.6018848,-0.413421386,0.119250518,-3.466830936,0.000526633,0.001893509
Troap,547.927271,-0.412917415,0.119067703,-3.467921216,0.000524501,0.001886096
4833420G17Rik,824.7940597,-0.34727675,0.100134731,-3.468094886,0.000524162,0.001885382
Nfrkb,953.8157369,0.326299954,0.094075601,3.468486502,0.000523399,0.001882889
Aimp2,780.5843149,-0.468231787,0.13497594,-3.469001852,0.000522396,0.001879549
Plce1,1196.148266,-0.287868266,0.082953813,-3.470223432,0.000520026,0.001871506
Tram1l1,231.9516026,0.547406085,0.157713759,3.470883512,0.000518749,0.001867162
Prkg1,69.01303911,0.956236471,0.275422397,3.471890744,0.000516807,0.001860421
Gm15764,55.30028918,1.030893696,0.296911123,3.47206156,0.000516478,0.001859487
Yars,2622.322799,-0.226987714,0.065365343,-3.472600374,0.000515442,0.001856256
Top1,7088.821759,-0.191428412,0.055124747,-3.472640186,0.000515366,0.00185623
Nbdy,356.6426618,-0.411855345,0.118599581,-3.472654301,0.000515339,0.00185623
Slc29a2,223.7812776,0.537135407,0.154640196,3.473452713,0.000513808,0.001851364
Krit1,2424.174098,0.244322692,0.070327289,3.474080887,0.000512606,0.001847283
Gm16140,151.1532814,0.625002047,0.17989803,3.474201727,0.000512376,0.001846699
Cmtm3,1388.2108,0.275273436,0.079225637,3.474549964,0.000511711,0.001845294
Per1,513.7767941,0.367361063,0.105708902,3.475214063,0.000510446,0.001840979
Gm37706,130.6820423,0.722235382,0.207762987,3.476246627,0.000508484,0.001834152
Rtn3,11584.28596,0.216639833,0.062318597,3.476327173,0.000508332,0.001833847
1810013L24Rik,2467.010625,0.245070621,0.070468743,3.477720919,0.000505696,0.001824584
Kif19a,89.86980145,0.873632525,0.250974975,3.480954729,0.00049963,0.001802939
Rapgef4os1,55.65988063,1.019557658,0.292865799,3.481313499,0.000498961,0.001800768
Gm49283,115.6269373,0.777693381,0.223333727,3.482203036,0.000497306,0.001795038
mt-Nd6,11999.84234,-0.585744974,0.168203411,-3.48236086,0.000497013,0.001794221
Gsdme,1524.497648,-0.287856098,0.082654023,-3.482662874,0.000496453,0.001792439
Cep112,237.638658,-0.517778487,0.148599937,-3.484378906,0.000493281,0.001781225
Pfkfb3,1201.154408,0.271081135,0.077796533,3.484488648,0.000493078,0.001780734
Zfp655,1875.692564,-0.240390678,0.06896874,-3.485501958,0.000491215,0.001774242
Prkaa1,2023.192461,-0.239814233,0.06880136,-3.485603104,0.000491029,0.00177381
Gm38177,157.2893098,0.625716465,0.179479561,3.486282578,0.000489783,0.001769548
Hps1,201.4398359,-0.604272545,0.173298145,-3.486895632,0.000488662,0.001765735
Vps52,1569.85598,0.278746755,0.079904286,3.488508165,0.000485724,0.001755591
Cln8,1204.799113,0.295352672,0.084653495,3.48896019,0.000484903,0.001753059
Gm5842,123.6620871,0.788125458,0.22589317,3.488930003,0.000484958,0.001753059
1700028E10Rik,159.029791,0.609640339,0.174694354,3.489754108,0.000483465,0.001748133
Sgsh,237.2623371,0.548346351,0.157124622,3.489881744,0.000483234,0.001747534
Dusp14,66.28536994,0.985566162,0.282359407,3.490466899,0.000482177,0.001744181
Miip,560.0524704,-0.415391971,0.118999448,-3.490705031,0.000481748,0.001742862
Radx,163.0501733,-0.67630199,0.19374012,-3.490768926,0.000481633,0.00174268
Dars,5196.509603,-0.223792369,0.064088154,-3.491945955,0.000479515,0.001735253
Rsf1,4701.621735,-0.195439527,0.055963351,-3.492277053,0.000478921,0.001733337
Dclre1a,567.9697538,-0.381105684,0.109121055,-3.492503664,0.000478515,0.001732306
Cep97,1513.739007,-0.261067094,0.07474974,-3.492548509,0.000478435,0.001732277
Imp4,1408.774425,0.290265781,0.083088649,3.493446875,0.000476828,0.001726692
Socs7,1150.660509,0.287893666,0.0823975,3.493961186,0.00047591,0.001723601
Armcx2,2593.601352,0.25684166,0.073478634,3.495460484,0.000473245,0.00171441
Mtmr12,2114.763158,-0.255213962,0.073000365,-3.496064206,0.000472175,0.001710766
Rassf3,6165.328042,-0.191034571,0.054628193,-3.496995964,0.000470529,0.001705032
Letmd1,975.1055178,-0.33842675,0.096757838,-3.497667542,0.000469346,0.001700975
Rrm2,7437.841431,-0.193192136,0.055231971,-3.497831638,0.000469057,0.001700158
Tasp1,374.1053074,-0.462415349,0.132196961,-3.497927215,0.000468889,0.001699778
Zfp580,344.9661682,0.500018268,0.142939501,3.498111185,0.000468566,0.001698836
Mtif2,1219.764997,-0.316442181,0.090449557,-3.498548697,0.000467798,0.00169628
Rsph3a,277.58689,-0.48095482,0.137433754,-3.499539291,0.000466063,0.001690218
Pdcd11,1449.656049,0.305029246,0.08714486,3.500255143,0.000464813,0.001686141
Acox1,5104.659062,0.290475429,0.082977786,3.500640867,0.000464141,0.00168393
Ppp1r13b,73.97418076,0.9144226,0.261171789,3.501230367,0.000463115,0.001680664
Ppfia3,68.45665562,0.948793176,0.270968239,3.501492198,0.000462661,0.00167924
Cd276,2473.328903,0.258575266,0.073835059,3.502066208,0.000461665,0.001675853
Rdh5,97.44874954,0.838079686,0.239263855,3.502742551,0.000460494,0.00167183
Paqr5,86.08504117,0.907993557,0.259177193,3.503369824,0.000459411,0.001668123
Tmem117,55.23971197,-1.017430722,0.290381342,-3.503774437,0.000458714,0.001665816
Epb41l2,3465.504934,-0.212205915,0.060559123,-3.504111432,0.000458134,0.001663934
Anxa3,170.2117611,-0.585700564,0.16706043,-3.505920362,0.000455031,0.001653338
Kcng1,281.8217401,0.528475749,0.150721903,3.506296938,0.000454388,0.001651224
Gin1,361.2179244,-0.442643915,0.12622891,-3.506676203,0.000453741,0.001649096
Ripk1,1587.165969,0.268793962,0.076643477,3.507069006,0.000453072,0.001646886
Srf,896.4713361,0.29781809,0.084911763,3.507383183,0.000452537,0.001645388
Marcksl1,8469.202096,0.196733109,0.056084398,3.507804607,0.000451821,0.001643203
Cav2,1300.287022,-0.360737038,0.10283934,-3.507772804,0.000451875,0.001643203
Opcml,3757.292782,0.236921445,0.067529181,3.508430581,0.000450759,0.001639812
Gm45804,119.8711523,0.766054477,0.218316635,3.508914822,0.000449939,0.001637051
Dolk,499.3809964,0.422497704,0.120356973,3.51037163,0.000447481,0.001628549
Bdnf,457.3284622,0.380860796,0.108486722,3.51066737,0.000446983,0.001626959
Inpp5e,430.9192141,0.406690655,0.115822117,3.511338466,0.000445856,0.001623077
Tmem136,391.3665748,-0.437758924,0.124654379,-3.51178136,0.000445114,0.001620594
Trim44,7879.208805,0.204748874,0.058302695,3.511825229,0.000445041,0.001620547
A930001C03Rik,58.79564726,0.97438545,0.277380102,3.512816682,0.000443383,0.001614731
Gm48602,326.2682678,0.504694788,0.143652085,3.51331335,0.000442555,0.001611934
Cep63,557.5821716,-0.364324191,0.103696968,-3.513354323,0.000442487,0.001611904
Rps26-ps1,114.3591675,-0.8249432,0.234778574,-3.513707339,0.000441899,0.001610201
Ccn1,141.1037155,0.669180364,0.190428097,3.514084194,0.000441273,0.001608136
Klf2,71.67496322,0.982880569,0.279526402,3.51623518,0.000437713,0.001595596
Nicn1,833.1004216,-0.339043142,0.096356043,-3.518649493,0.000433749,0.001582007
Gm22009,1219.956428,-0.411803003,0.116972706,-3.520505061,0.000430726,0.001571406
Akap7,256.697024,-0.480251009,0.136413764,-3.520546578,0.000430658,0.001571373
Myorg,603.528249,0.409340221,0.11623043,3.521799064,0.000428629,0.001564181
Rapgef3,652.9397392,0.34026663,0.096580325,3.523146452,0.000426456,0.001556462
Rora,1998.809403,-0.278892539,0.079154573,-3.523391371,0.000426062,0.001555235
Dnajb12,1674.329895,0.268836996,0.076291702,3.523803899,0.000425399,0.001553027
Gm21596,55.29418673,-1.124530194,0.319046116,-3.52466348,0.000424021,0.001548418
Zbed4,977.9092205,-0.289996982,0.082228401,-3.526725288,0.000420733,0.001536829
Trim13,199.3810606,-0.601304604,0.170466832,-3.527399415,0.000419663,0.001533187
Brd1,2218.046193,0.265097647,0.075146137,3.527761488,0.00041909,0.001531451
Arl6ip1,12741.70049,-0.198873674,0.056372729,-3.527834758,0.000418974,0.001531236
Ccdc30,78.21034987,0.878495495,0.249012032,3.527923884,0.000418833,0.001530929
Lmcd1,124.3978978,-0.701490395,0.198793103,-3.528746135,0.000417533,0.001526596
Btbd7,4466.871265,0.202602957,0.057376475,3.531115433,0.000413811,0.001513399
Zfp60,1518.983528,-0.251236908,0.071143063,-3.531432241,0.000413316,0.001511793
Hs6st2,1546.548264,0.249774711,0.070722652,3.531749781,0.00041282,0.001510185
Rpain,423.8371311,-0.38918664,0.110120606,-3.534185435,0.000409034,0.001496743
Syn3,68.17459321,0.906171988,0.256255061,3.536211087,0.00040591,0.001485515
Cflar,2031.427469,0.256477834,0.072519657,3.536666413,0.000405211,0.001483159
Hdac6,849.6222776,0.336173579,0.095053691,3.536670438,0.000405205,0.001483159
Lsm1,645.8577192,-0.471472883,0.133297,-3.537010462,0.000404684,0.001481632
Pkn2,6920.668085,-0.197793279,0.055915706,-3.537347431,0.000404168,0.001479945
Bola3,837.958112,-0.379827807,0.107355425,-3.538040179,0.000403109,0.001476269
Cxxc5,3176.082496,0.208614069,0.058955524,3.538499128,0.000402409,0.001473906
Sobp,622.4848302,0.39262484,0.110955182,3.538589496,0.000402271,0.001473603
Gm8430,54.10918709,-1.272531907,0.359580749,-3.538932242,0.000401749,0.001471892
Zfp30,209.9309534,-0.548582195,0.15491494,-3.541183281,0.000398337,0.001459789
Fam241a,156.2805788,-0.6416988,0.181204085,-3.541304263,0.000398154,0.001459319
Nr2c2,2274.777265,0.239196064,0.06753805,3.541648933,0.000397634,0.001457612
Gpr137b-ps,527.4088028,0.385126751,0.108696134,3.543150413,0.000395377,0.001449734
Gm44257,309.6367003,0.492037597,0.13886305,3.543329897,0.000395108,0.001448946
Pitpna,4666.469434,0.232841441,0.065697921,3.544121896,0.000393923,0.001444797
Thap11,1140.822773,-0.297898101,0.08405286,-3.544175668,0.000393843,0.0014447
Prkab1,863.5211151,0.377628129,0.106547642,3.544218546,0.000393779,0.001444662
Gm42968,55.49314202,1.097670863,0.309636065,3.545035561,0.00039256,0.001440389
Gm26720,128.1172694,0.686875779,0.193743704,3.545280517,0.000392195,0.001439247
Gzf1,2951.541825,0.23691553,0.066812811,3.545959632,0.000391186,0.00143574
Gm48747,57.57458817,1.038373958,0.292811062,3.546225175,0.000390792,0.00143449
Atmin,915.6141582,0.313264964,0.088315961,3.547093429,0.000389506,0.001430109
Cgnl1,175.9238444,-0.596980299,0.168302509,-3.547067133,0.000389545,0.001430109
4732491K20Rik,53.75720538,-1.065396429,0.300331001,-3.547407442,0.000389042,0.001428653
Gm48369,125.052006,-0.688081728,0.193959037,-3.547562101,0.000388814,0.00142801
Smtn,1202.522719,0.33398048,0.09409813,3.549278617,0.000386288,0.001418927
Rad23b,7674.180163,0.199638745,0.056231852,3.550278649,0.000384824,0.001414261
Pelp1,1087.474654,0.34847369,0.098154583,3.550253902,0.00038486,0.001414261
Smo,3750.252528,0.211594326,0.059597261,3.550403562,0.000384641,0.001413844
Chmp6,576.9943881,-0.412097793,0.116068234,-3.550478713,0.000384531,0.001413634
Med27,317.5862747,-0.447923049,0.126151628,-3.550671951,0.000384249,0.00141279
Zfp830,530.0237296,-0.407677504,0.114803682,-3.551083871,0.000383648,0.001410774
Iqck,173.4105895,0.686113961,0.193138457,3.552446115,0.000381667,0.001403682
Tmem109,1132.292656,0.318227654,0.089556436,3.553375573,0.000380321,0.001398923
Zfp646,1634.265532,0.279349236,0.078555672,3.556067053,0.000376448,0.001385246
Gm5441,74.82628053,0.86892279,0.244324155,3.556434236,0.000375923,0.001383502
Rps13-ps1,92.08283232,-0.836800808,0.235203911,-3.557767399,0.00037402,0.00137669
St6galnac6,313.9289666,0.485261508,0.136362352,3.558617909,0.000372811,0.001372617
Prrt1,70.57528349,1.148167194,0.322628358,3.55879192,0.000372565,0.001371896
Nol12,968.1302304,-0.354588924,0.099617135,-3.5595174,0.000371537,0.001368488
Vkorc1l1,2611.635629,-0.254671551,0.071483634,-3.56265535,0.000367123,0.001352413
Gm29650,66.83658633,0.974953489,0.273494649,3.564799134,0.000364135,0.001342202
Ctps,2437.994205,-0.248102137,0.069582739,-3.565570142,0.000363066,0.001338572
Gm43980,839.126563,0.307020136,0.086106763,3.565575159,0.000363059,0.001338572
Tmem208,649.199322,-0.377236586,0.105796733,-3.565673293,0.000362923,0.001338414
Mybbp1a,5896.185523,0.219869583,0.061658671,3.565915084,0.000362589,0.001337547
Yipf5,2811.933385,-0.268349717,0.075203958,-3.568292449,0.000359315,0.001325654
Gm14636,101.60742,0.789291019,0.221154136,3.568963407,0.000358396,0.001322446
Efcab11,212.2068302,-0.572281515,0.160269834,-3.57073756,0.000355977,0.001313701
Cdk7,1249.199451,-0.338116394,0.094675823,-3.571306614,0.000355205,0.001311029
Matn2,984.6233857,-0.30212656,0.084582022,-3.571994991,0.000354272,0.001308127
B4galt7,267.5527116,-0.509726495,0.142698565,-3.572050596,0.000354197,0.001308029
Tbc1d17,691.9820725,0.35931453,0.100543141,3.573734877,0.000351925,0.001299819
4933421O10Rik,191.9921562,-0.593998149,0.166192331,-3.574161016,0.000351353,0.001297882
Selenom,68.40835089,-1.063267712,0.2974513,-3.574594274,0.000350771,0.001295914
Hist2h2be,268.605921,-0.519991999,0.145440557,-3.575288834,0.000349841,0.001292656
Ralbp1,1835.120308,-0.244132527,0.06824246,-3.577428597,0.000346991,0.0012823
Gm47898,107.4284423,0.750792035,0.209811734,3.57840822,0.000345693,0.00127768
Mier3,2648.367177,-0.248714974,0.069496165,-3.578830196,0.000345136,0.001275795
Zfp647,146.1035673,-0.639527088,0.178594466,-3.580889717,0.000342426,0.001266128
Mgme1,867.4765935,-0.315176689,0.087983477,-3.582225908,0.000340679,0.001260015
Erlec1,1782.395607,0.272418918,0.076039375,3.582603315,0.000340187,0.001258368
Arhgap12,4582.171257,-0.214382375,0.059835502,-3.582862447,0.00033985,0.001257294
Hyou1,4114.80044,0.268340127,0.07487708,3.58374185,0.000338707,0.001253239
Tubg1,1676.217251,-0.289971413,0.080883205,-3.585063343,0.000336996,0.001247254
Tma7-ps,227.6267709,-0.5924982,0.165231707,-3.585862618,0.000335966,0.001243611
Slc25a27,353.5170269,-0.454863258,0.126830827,-3.586377783,0.000335303,0.001241329
AA386476,164.2318786,-0.643026569,0.179219378,-3.587929916,0.000333314,0.001234135
Clec2d,195.7533177,0.586788868,0.163543332,3.587971819,0.00033326,0.001234107
Col16a1,304.7341757,-0.606032602,0.168819186,-3.589832509,0.000330891,0.001225669
Sept5,145.5616998,0.641859398,0.178717408,3.591476643,0.00032881,0.001218129
Nabp1,196.1938081,-0.612134231,0.170348437,-3.593424408,0.00032636,0.001209389
Nsg1,2560.101378,-0.24348721,0.067749283,-3.593945204,0.000325708,0.00120714
Atad3a,1709.983244,0.261043167,0.072630147,3.594143428,0.000325461,0.001206429
Ifi30,50.66370169,1.106634377,0.3078799,3.594370325,0.000325177,0.00120567
Shb,177.6945693,0.665213086,0.185031961,3.595125302,0.000324235,0.001202678
Crkl,4041.667798,0.250153913,0.069571826,3.595620894,0.000323619,0.001200556
Homez,586.7795814,0.38073937,0.105889196,3.595639445,0.000323596,0.001200556
Srl,301.6895844,-0.509856371,0.141776527,-3.596197356,0.000322903,0.001198231
Dgkk,1234.713352,0.291727348,0.081116684,3.596391426,0.000322662,0.001197504
Ttc39b,1232.465618,0.295091354,0.082042445,3.596813246,0.00032214,0.001195729
Tprkb,1307.816795,-0.273162366,0.075941192,-3.597025004,0.000321878,0.001194922
Rictor,2261.025838,-0.244404547,0.067930838,-3.597843838,0.000320866,0.001191332
Supt7l,765.6809027,0.335196549,0.093164911,3.597884055,0.000320817,0.001191313
Mtpap,1002.247673,-0.324715456,0.090240755,-3.598323802,0.000320275,0.001189465
Spout1,412.2350701,-0.443750464,0.123303425,-3.598849466,0.000319628,0.001187392
Mterf2,315.8716217,-0.45526625,0.126487316,-3.599303573,0.000319071,0.00118564
Tppp,226.9936145,0.524164229,0.145630727,3.599269478,0.000319112,0.00118564
