gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pdcd7,601.1682637,0.08297188,0.115431374,0.718798339,0.472265181,0.730513715
Cinp,1232.78767,0.073270588,0.101851982,0.719383031,0.471904949,0.73037571
Tle3,1373.795318,-0.078876623,0.109544003,-0.720045105,0.471497225,0.729818528
Ormdl2,63.83072157,0.203215314,0.281902834,0.720870066,0.470989462,0.729180182
Amotl2,522.2114504,0.103427174,0.143401478,0.721242039,0.470760611,0.728973473
mt-Nd3,73.10517466,-0.216029612,0.299510429,-0.721275759,0.470739869,0.728973473
Ints4,569.3580703,0.085625639,0.118687098,0.72144016,0.470638745,0.728932381
Nsg1,11570.44327,-0.049350541,0.068383603,-0.721672146,0.470496071,0.728859037
Arv1,132.9003209,0.167320634,0.231759708,0.72195739,0.470320675,0.728734963
Gm28424,56.62716038,-0.227563716,0.315129161,-0.722128397,0.470215541,0.728645887
Snrpn,9053.244921,-0.044502993,0.061601124,-0.722438007,0.470025227,0.728498611
Flna,2368.829518,-0.088647916,0.122695826,-0.722501477,0.469986218,0.728498611
Fastkd3,142.0515602,-0.151176138,0.209157941,-0.722784596,0.469812233,0.728316115
Cops2,2727.762785,-0.061984888,0.085645701,-0.723736133,0.469227745,0.72748377
Trappc5,1005.876461,0.070877402,0.097928853,0.72376424,0.469210487,0.72748377
Rspry1,836.5365419,0.080026918,0.110558657,0.723841265,0.469163192,0.72748377
Tnfaip8l1,95.45300321,0.187103617,0.258446258,0.723955605,0.469092991,0.72748377
Ccdc73,146.8778236,-0.141390635,0.195272562,-0.724068113,0.46902392,0.727462759
Traf7,822.80952,-0.075778021,0.104636283,-0.724204062,0.468940465,0.727407093
Mcee,351.7171594,0.100996592,0.139411564,0.724449174,0.46879002,0.727247492
Nppc,572.9823426,0.238370247,0.328916195,0.72471423,0.468627363,0.727068912
Shroom4,53.81549887,-0.245329474,0.338472781,-0.724813006,0.468566756,0.72704864
Arcn1,2990.302645,-0.056429183,0.077835257,-0.724982296,0.468462891,0.726961238
Fst,140.8592879,-0.19118152,0.263398772,-0.725825401,0.467945813,0.726379955
Polr3g,116.4845516,0.163959572,0.225807279,0.726104015,0.467775008,0.726262254
Dact3,2516.250223,0.05996922,0.082576376,0.72622731,0.467699432,0.726218643
Gstm4,68.13285039,0.202498598,0.278696095,0.726592879,0.467475392,0.726018195
Rrp8,256.9229583,0.119531509,0.164454633,0.726835763,0.467326572,0.725860783
Zfp101,208.8042638,-0.121113361,0.166603054,-0.726957625,0.467251915,0.72581854
Fstl1,1321.500693,-0.089139352,0.122584885,-0.727164299,0.467125314,0.725695594
Ndufa10,2378.569511,0.070046402,0.096293261,0.727427871,0.466963886,0.725518512
Tmem121b,1755.276584,-0.061920141,0.08507781,-0.727806006,0.466732348,0.725232452
Sfr1,2261.001222,-0.0582381,0.079999588,-0.727980006,0.466625826,0.725157372
Kif17,512.8108535,-0.090274298,0.124009564,-0.727962387,0.466636611,0.725157372
Atp5j2,2658.298218,0.070536682,0.096853696,0.728280741,0.466441749,0.725001898
Zfas1,198.914416,0.124442759,0.170853599,0.728359012,0.466393847,0.725001128
Lrrc10b,86.71780232,0.195624224,0.268521786,0.728522727,0.466293662,0.724919077
Ints8,727.9508283,-0.077787784,0.106681159,-0.729161405,0.465902936,0.72465693
Slco5a1,216.216274,-0.140008889,0.192027597,-0.729108167,0.465935499,0.72465693
Gm24598,183.1748877,0.166872456,0.228867131,0.729123729,0.465925981,0.72465693
Fxn,161.7506696,0.139688099,0.191580826,0.729134023,0.465919685,0.72465693
Med30,272.1723376,-0.110597653,0.151552732,-0.729763508,0.465534754,0.724328313
Ccdc74a,462.9002324,0.105532144,0.144593626,0.729853364,0.465479821,0.724316535
Fbxl12os,121.0159504,-0.179501285,0.245864965,-0.730080778,0.46534081,0.724247609
Cnn3,2515.622762,0.066272175,0.090761721,0.730177587,0.46528164,0.724229224
Abhd16a,1098.464312,-0.070327166,0.096313688,-0.730188685,0.465274858,0.724229224
C030006K11Rik,262.2500674,-0.108242937,0.148240198,-0.730186132,0.465276418,0.724229224
Ccdc51,112.2920797,0.163694326,0.224129972,0.730354466,0.465173544,0.724229224
Uqcc1,935.6714136,0.075219751,0.102901057,0.730991045,0.464784623,0.723797059
Cenpc1,913.4952249,0.086730261,0.118655489,0.730941835,0.464814681,0.723797059
Smg8,471.2625269,0.086953731,0.118958948,0.730955785,0.46480616,0.723797059
Tmem147os,161.5836096,0.150992715,0.206567409,0.730960977,0.464802989,0.723797059
1810030O07Rik,466.9973072,-0.086062138,0.117659204,-0.731452663,0.464502708,0.723605981
Wdfy1,1512.476017,-0.073879427,0.100949264,-0.731847103,0.464261895,0.72330452
Epdr1,1746.359162,-0.057296335,0.07827322,-0.732004319,0.464165932,0.72322869
Tnn,90.22318796,0.241405393,0.329758578,0.732067059,0.464127638,0.72322869
Gm5617,173.2600982,0.138600338,0.189297147,0.732183975,0.464056284,0.723205212
Spns1,1202.476716,0.069061305,0.094309038,0.732287235,0.463993269,0.723180703
mt-Nd1,129135.892,-0.054212448,0.073982304,-0.732775891,0.463695128,0.72299905
Nol3,161.0307923,-0.140387747,0.191600512,-0.732710709,0.463734891,0.72299905
Rab6a,12394.74167,0.057983417,0.079093516,0.733099505,0.463497742,0.722850395
Klhl9,2169.414732,-0.055921258,0.076219304,-0.73368891,0.463138359,0.722458859
Usp6nl,873.4241671,-0.089471454,0.121959238,-0.733617691,0.463181776,0.722458859
Dlk2,735.0053161,0.082354365,0.112262313,0.733588708,0.463199445,0.722458859
Pfkm,6467.578691,-0.053324105,0.072602149,-0.734470068,0.462662296,0.721915569
Spink10,94.167473,-0.209195755,0.28467225,-0.734865288,0.46242154,0.721687174
Csad,263.6546227,0.114575192,0.15585588,0.735135512,0.462256969,0.721503962
Med29,184.9371615,0.137341361,0.186793816,0.735256465,0.462183316,0.721462637
Ppp2r2c,11811.74194,-0.050899565,0.069207382,-0.735464396,0.462056716,0.721372304
Atxn1l,1274.169873,-0.064020097,0.087042134,-0.735506983,0.462030789,0.721372304
Rpusd4,131.5007293,0.16194369,0.219942575,0.736299874,0.461548223,0.720765544
Atp7b,57.05592699,0.228743308,0.31065126,0.736334717,0.461527023,0.720765544
2410022M11Rik,67.67949176,-0.217518575,0.295333697,-0.736517972,0.461415534,0.720705522
Nucks1,3358.769924,-0.054794314,0.074375151,-0.736728779,0.461287302,0.720652437
Dhx57,1391.589388,-0.065082465,0.088319131,-0.736901102,0.461182494,0.720635934
Timm22,705.694308,0.07474712,0.101417592,0.73702322,0.461108229,0.720593516
Brca1,93.5910792,-0.227458713,0.308545546,-0.737196553,0.46100283,0.72057607
Plpp6,942.4419618,0.077749746,0.105411305,0.737584516,0.460766968,0.720500713
Rbm19,257.1222559,-0.114311896,0.154997431,-0.737508331,0.460813279,0.720500713
Dtx3,2692.634467,0.067080634,0.09089018,0.738040499,0.460489839,0.720364343
Cnep1r1,692.5407906,-0.078868422,0.106796695,-0.738491227,0.460215996,0.720364343
Txnip,670.5362257,0.365539956,0.494761388,0.738820702,0.460015879,0.720364343
4632415L05Rik,655.3482219,-0.079405772,0.107481711,-0.738784036,0.460038147,0.720364343
Zc4h2,597.6549216,0.092243058,0.124970088,0.738121092,0.460440868,0.720364343
Klf3,545.4999951,-0.089758351,0.121592095,-0.738192323,0.460397587,0.720364343
Tcp11l1,507.7769574,-0.087910434,0.119090033,-0.738184647,0.460402251,0.720364343
Zfp280c,441.161867,-0.097220972,0.13174847,-0.737928656,0.460557804,0.720364343
Tgfa,432.5310099,-0.096016236,0.130076962,-0.738149432,0.460423648,0.720364343
Exo5,207.8099766,-0.125754125,0.170391716,-0.738029569,0.460496481,0.720364343
Phkg1,143.8256457,0.15558976,0.210859284,0.737884321,0.460584747,0.720364343
Itm2a,76.19992332,-0.20766178,0.281211437,-0.738454248,0.46023846,0.720364343
Ccdc149,720.598129,-0.089967317,0.121697643,-0.739269184,0.459743558,0.720227231
Tgds,129.382987,0.157792186,0.213183415,0.740171021,0.459196229,0.719664678
Erbb2,92.71649855,0.18735696,0.253111724,0.740214466,0.459169871,0.719664678
Zfp358,429.3951971,-0.103287752,0.139451416,-0.740671944,0.458892374,0.71940035
Gm44257,56.26173237,0.225579314,0.304588236,0.740604157,0.458933487,0.71940035
Nrd1,2926.696884,0.058395117,0.078816591,0.740898792,0.458754808,0.719267714
Erp29,1345.258254,-0.07220593,0.097438575,-0.74104049,0.45866889,0.719206741
Fam228b,68.20837893,0.208118168,0.280707994,0.741404494,0.45844822,0.718934437
Msmo1,3543.702422,0.254896426,0.343703476,0.741617248,0.45831927,0.718903642
Hbp1,913.693685,0.083431907,0.112515551,0.741514449,0.458381574,0.718903642
Tacc3,232.3864411,0.142515921,0.192179716,0.741576293,0.458344091,0.718903642
Acvr2b,167.2249591,-0.148552238,0.20024446,-0.741854422,0.458175543,0.71880166
Cyp51,3086.701379,0.179302887,0.241646621,0.742004527,0.458084593,0.718732705
Zfp12,797.5409731,-0.081723465,0.110068308,-0.742479524,0.457796854,0.718443658
Mthfd2l,194.2597286,0.13923885,0.187500114,0.742606747,0.457719802,0.718443658
Itga7,59.63418193,0.25976847,0.34987361,0.742463743,0.457806412,0.718443658
Kcnab1,976.1754891,-0.082489129,0.111052824,-0.742791819,0.45760773,0.718353008
Kif3b,2637.269495,-0.057364993,0.077169613,-0.743362464,0.457262263,0.71806762
Phf3,2302.117758,-0.055092422,0.074104684,-0.743440479,0.457215045,0.71806762
Vwa8,828.7553442,-0.074365751,0.099981358,-0.743796171,0.456999797,0.71806762
Nup205,768.4450188,0.07530177,0.101238807,0.743803413,0.456995415,0.71806762
L3mbtl2,729.7320524,-0.07569877,0.10176115,-0.743886738,0.456945,0.71806762
Tab3,590.162532,0.099623746,0.134052495,0.743169649,0.457378977,0.71806762
Efcab2,455.2323481,-0.092024998,0.123820117,-0.743215245,0.457351375,0.71806762
Rwdd2b,189.8323118,0.130623472,0.175681525,0.743524237,0.457164353,0.71806762
Cyba,158.523654,-0.478989571,0.644511255,-0.743182632,0.457371117,0.71806762
Cep128,126.8700021,0.16427057,0.220774811,0.744063912,0.456837811,0.71806762
Gm38394,75.16008354,-0.195896183,0.263350051,-0.743862329,0.456959767,0.71806762
Crh,64.48296524,0.805910521,1.08389048,0.743535012,0.457157832,0.71806762
Tmem176a,302.9763689,0.133297134,0.179063697,0.744411825,0.456627367,0.718067077
Nt5dc2,255.7002551,0.135686873,0.182270801,0.744424628,0.456619624,0.718067077
Atp6v1e1,7614.82594,0.050603411,0.067939895,0.744826164,0.456376816,0.717941842
Stk38l,505.60197,-0.086667901,0.116379808,-0.74469878,0.456453837,0.717941842
Zfp768,238.1341072,-0.128784287,0.17292884,-0.744724172,0.456438483,0.717941842
G630016G05Rik,69.47828018,-0.204838825,0.275011619,-0.744836985,0.456370273,0.717941842
Gm5514,62.75977761,-0.228064597,0.306249428,-0.744702114,0.456451821,0.717941842
Tmem19,972.541962,-0.071254212,0.095619792,-0.745182671,0.456161297,0.717924742
Srprb,325.6549057,0.110428541,0.148136769,0.74544991,0.455999781,0.717802759
5430416N02Rik,50.97164306,-0.237290411,0.318344582,-0.745388566,0.456036854,0.717802759
Slirp,469.9569617,0.100473092,0.134735103,0.74570835,0.455843614,0.717646324
Cdc7,206.849694,-0.138016793,0.185045288,-0.745854133,0.455755535,0.71758153
Rian,14976.45754,-0.04674207,0.062644732,-0.746145256,0.455579673,0.717378495
Ddx58,57.36221924,-0.240429425,0.32216174,-0.746300367,0.45548599,0.717304834
Begain,1363.991218,-0.071030507,0.09512622,-0.746697462,0.455246202,0.717001047
Casp6,91.86461764,-0.203963038,0.273072834,-0.746918085,0.455113009,0.716865098
Xndc1,153.0791281,0.143511455,0.192102489,0.747056718,0.455029325,0.716807115
Tfb1m,105.9318864,0.169228891,0.226526062,0.747061462,0.455026461,0.716807115
Tmem192,194.0216694,-0.137207088,0.183603523,-0.747300953,0.454881917,0.716722559
Dnttip1,525.3269694,0.111416951,0.14905803,0.747473656,0.454777699,0.716632185
Kdsr,827.6607352,0.089078464,0.119094917,0.747961931,0.45448312,0.71631561
Clcn2,579.4520531,0.100350771,0.134113931,0.748250166,0.454309277,0.716115417
Cryz,441.1375859,-0.103767516,0.138670362,-0.748303491,0.45427712,0.716115417
Dnajc7,4465.850435,0.052462452,0.070051885,0.7489085,0.453912357,0.715637286
Canx,10369.69251,-0.052004257,0.069415406,-0.74917457,0.453751994,0.715503921
Pdhx,1546.732,-0.071037711,0.094827393,-0.749126474,0.45378098,0.715503921
Car12,184.4363505,0.138498202,0.184856234,0.74922116,0.453723917,0.715503921
Tatdn3,215.9738381,0.152341959,0.203265706,0.74947202,0.453572757,0.71540092
Impdh2,826.129624,-0.072496512,0.096697082,-0.749728028,0.453418524,0.715374959
Slc25a32,515.5744417,-0.092121401,0.122844886,-0.749900171,0.453314832,0.715285155
Mrpl33,143.7366785,-0.160944994,0.214619384,-0.749908939,0.453309551,0.715285155
Mthfsl,175.0135266,0.148102894,0.19727896,0.75072828,0.4528162,0.714645835
Asxl3,585.3319829,-0.097433487,0.129731758,-0.751038051,0.452629756,0.714425313
Tmem53,60.97780386,0.233501177,0.310886703,0.75108126,0.452603753,0.714425313
Trank1,7099.986061,0.071798268,0.095512623,0.751714963,0.45222249,0.714215353
Bcar1,976.226177,-0.082255228,0.109467205,-0.751414349,0.45240333,0.714215353
Wnt5a,678.9886939,-0.081963082,0.109038976,-0.751686091,0.452239857,0.714215353
Abca8b,670.3004119,-0.09005714,0.119844573,-0.751449462,0.452382205,0.714215353
Dvl2,429.333876,0.120633775,0.160520691,0.75151542,0.452342524,0.714215353
Ddx17,11553.26543,-0.04786392,0.063640745,-0.752095529,0.451993613,0.714084537
Axl,336.0372428,-0.105773158,0.140605146,-0.752270885,0.451888173,0.713991717
Mat2a,3820.754642,-0.060358813,0.080225876,-0.752360903,0.451834051,0.71397997
Trib2,2017.387342,-0.068636726,0.091190302,-0.752675722,0.451644803,0.713754672
Msantd2,265.750036,-0.116535217,0.154802943,-0.752797163,0.451571812,0.713713076
Nudcd1,387.0005245,-0.109637365,0.145617162,-0.752915133,0.451500914,0.713674778
Cops7a,2216.29764,-0.060521091,0.080341956,-0.753293721,0.451273431,0.713462688
Cox7a2,2394.229975,0.077067277,0.102268317,0.753579198,0.451101939,0.713265297
Pyroxd1,242.5944645,0.119957277,0.15911666,0.753895141,0.450912189,0.713038993
Tasor2,1025.936714,-0.06930532,0.091840377,-0.754628002,0.450472217,0.71241692
Irf1,93.76595763,0.204513651,0.270904824,0.754928052,0.450292153,0.712279468
Taf1a,233.0811963,-0.142526615,0.188753873,-0.755092402,0.450193542,0.712270829
Brox,1566.722336,-0.060753739,0.080445958,-0.755211822,0.450121897,0.71223116
Egfr,1002.594989,-0.083676619,0.110797985,-0.75521788,0.450118262,0.71223116
Gm17750,144.690887,0.189349792,0.250653933,0.755423184,0.449995107,0.712177913
Snord78,59.68698854,0.23105382,0.305792982,0.755589021,0.44989564,0.712094186
Rnf168,1199.219298,0.065437262,0.086584372,0.755762962,0.449791327,0.712058157
Tarsl2,938.707451,0.074984035,0.099215335,0.755770624,0.449786732,0.712058157
Mindy1,365.5701896,0.103431768,0.136867986,0.755704615,0.449826317,0.712058157
Mvb12a,279.744624,0.114863585,0.151988212,0.755740091,0.449805042,0.712058157
Fam192a,1152.651062,-0.070985486,0.093880174,-0.756128621,0.449572084,0.711950489
Fign,60.17900715,0.257857165,0.340964716,0.756257621,0.449494752,0.711901743
Dio2,1456.666966,0.200560043,0.265130701,0.756457259,0.449375089,0.71186381
Terf2ip,1367.359625,-0.069233542,0.091522174,-0.756467415,0.449369002,0.71186381
Zfp955b,853.7208341,0.088258053,0.116670974,0.756469669,0.449367651,0.71186381
Erlin1,539.568131,0.087186194,0.115268441,0.756375234,0.449424252,0.71186381
Tor2a,350.1926162,0.111177738,0.146958138,0.756526587,0.449333538,0.71186381
Nup43,90.75642507,0.194170009,0.256640667,0.756583169,0.449299628,0.71186381
Zfp773,53.30027681,0.248272441,0.32822497,0.756409366,0.449403795,0.71186381
Strada,477.1184293,-0.099597139,0.13158149,-0.75692363,0.449095617,0.711859378
Spg11,401.5878647,-0.097386712,0.128646299,-0.757011382,0.449043044,0.711849826
1810032O08Rik,93.54732501,0.192515089,0.254277949,0.75710493,0.448987001,0.711834771
Rrp1,9549.38291,0.053784369,0.0710028,0.757496455,0.448752489,0.711536736
Eif4h,7928.401279,0.048520237,0.064048068,0.757559726,0.448714598,0.711536736
Pdia3,6088.087091,0.054797031,0.072329895,0.757598649,0.448691289,0.711536736
Hnrnpm,3583.900379,0.067270864,0.08879454,0.757601353,0.44868967,0.711536736
Phax,1444.127332,0.076717747,0.101213958,0.757975955,0.448465378,0.711536736
Pdk2,1044.876741,0.094611327,0.124800618,0.758099829,0.448391222,0.711536736
S100a16,985.1289648,0.078060723,0.103040338,0.757574403,0.448705808,0.711536736
Psme1,827.7838411,0.081476881,0.107452684,0.758258222,0.448296413,0.711536736
Cep290,491.232333,-0.093856311,0.123779106,-0.758256499,0.448297444,0.711536736
Trmt13,126.2290667,0.17304033,0.228322071,0.757878243,0.448523876,0.711536736
Gm2694,77.6892542,0.20972563,0.276760657,0.757787007,0.448578502,0.711536736
Prmt3,391.9333912,-0.09704314,0.127881902,-0.758849675,0.447942486,0.711284855
Armcx1,1789.058296,0.058635047,0.077254364,0.758986854,0.447860421,0.711253512
Pcdhb3,261.4817085,0.114332629,0.150643732,0.758960412,0.447876239,0.711253512
Neat1,232.4790127,-0.335029036,0.441422421,-0.758976027,0.447866897,0.711253512
9430021M05Rik,86.201057,0.193994342,0.255506278,0.759254698,0.447700211,0.711253512
Zfp114,58.4424146,-0.254164724,0.334543891,-0.759735063,0.447412965,0.710960773
Chst7,59.76838574,-0.235448786,0.309751433,-0.760121702,0.447181842,0.710667349
Ska3,56.17010833,0.266918347,0.350912166,0.760641473,0.446871241,0.710247547
Ephx4,469.3334767,-0.093453974,0.122820109,-0.760901244,0.446716056,0.710127147
Naprt,80.90540677,0.206178982,0.270985992,0.760847378,0.446748232,0.710127147
A930024N18Rik,64.63228007,-0.219128431,0.288006286,-0.760846002,0.446749054,0.710127147
Lrrc8a,218.5112694,-0.15888705,0.208742186,-0.761164061,0.446559081,0.710071059
Tcf7l2,121.939806,0.168604325,0.221485878,0.761241876,0.44651261,0.710071059
Rps27rt,50.57186823,0.262955619,0.345358542,0.761398917,0.446418834,0.710045058
Tdp1,418.8598874,0.094230492,0.123736946,0.761538854,0.446335281,0.709986005
Mzt1,1179.684284,-0.075762277,0.099453466,-0.761786193,0.446187622,0.709824957
Rtf1,2611.656593,0.059544225,0.078123233,0.762183317,0.445950602,0.70954997
Lime1,652.1480948,0.110675794,0.145214564,0.762153539,0.445968372,0.70954997
Gpatch2,457.0588716,-0.099699834,0.130783618,-0.762326629,0.445865084,0.709535228
Il34,296.2800477,0.135141263,0.17727523,0.762324569,0.445866314,0.709535228
Flywch1,2146.228221,-0.076191991,0.099925648,-0.762486836,0.445769497,0.709528821
Scly,226.4642383,-0.128501461,0.168502285,-0.762609603,0.445696256,0.709486087
Dnajc10,2224.647356,-0.063314979,0.082990403,-0.762919291,0.445511531,0.709447433
Rlim,1822.750323,-0.070643544,0.092575694,-0.763089538,0.445409999,0.709447433
Med12l,755.9162287,-0.077486296,0.101572526,-0.762866685,0.445542906,0.709447433
Xkr6,107.0840123,-0.17142922,0.224757978,-0.762728076,0.445625583,0.709447433
Crnkl1,587.9429606,0.095064373,0.124516399,0.763468701,0.445183922,0.709408952
Ddb1,5480.57197,-0.051006452,0.066777664,-0.763825045,0.44497151,0.709144362
Fam169b,84.3399471,0.215664734,0.282300663,0.763954045,0.444894629,0.709095734
Usp49,216.3261721,-0.127802768,0.167261097,-0.76409141,0.444812771,0.70903916
Eya3,713.9578355,-0.082461447,0.107888574,-0.764320488,0.444676279,0.70889548
Gm10093,115.5947445,0.197971122,0.25901252,0.764330317,0.444670423,0.70889548
Rasl10b,5050.795408,-0.082129897,0.107401801,-0.764697578,0.444451649,0.708765307
Ccm2,582.3487535,0.085693892,0.112040725,0.764845926,0.444363296,0.708765307
Mccc1,278.8725259,0.113771202,0.148795768,0.764613156,0.444501933,0.708765307
Gm43681,170.9192563,-0.156979766,0.205305353,-0.764616038,0.444500216,0.708765307
Plekhm2,809.2315913,-0.078966565,0.103229114,-0.764964088,0.444292929,0.708727628
Sfrp1,1338.618507,-0.09070163,0.118556756,-0.765048177,0.444242857,0.708721679
Osbp,2182.054117,-0.058808841,0.076858311,-0.765159158,0.444176777,0.708690187
Stat2,339.7357937,-0.105773362,0.138217585,-0.765267041,0.444112546,0.708661641
Osmr,241.9528401,-0.336848736,0.440084101,-0.765419007,0.444022078,0.708591218
Cenpo,65.01202746,0.2134091,0.278739613,0.765621714,0.443901421,0.708472597
Gm15246,56.38107728,0.238584402,0.311214269,0.766624239,0.443304959,0.707668345
Ipp,373.9410213,0.101200134,0.131955723,0.766924933,0.443126149,0.707456748
Klc1,19397.21055,0.053302609,0.069477719,0.767189973,0.442968574,0.707340386
