"","G1","G2","G3","M1","M2","M3"
"ENSG00000132963.9",13.5027401638567,13.5733258750043,13.57344558834,13.3347569714393,13.5506107626462,13.2768839428389
"ENSG00000139508.15",9.25185626698311,9.12521804563148,9.05848760763477,9.15640430133086,9.18405595748846,9.15857891913772
"ENSG00000233588.1",8.73125801974466,8.98088358313913,8.87103380228513,8.95591439296176,8.86829125276295,8.73125801974466
"ENSG00000132938.22",9.2667805703238,9.13805457594586,9.1606576942799,9.07152142153525,9.16314358977039,9.09066313345867
"ENSG00000179141.9",8.88666397660156,8.73125801974466,8.73125801974466,8.73125801974466,8.88445145013071,8.73125801974466
"ENSG00000139514.13",11.4586609303349,11.7688154149787,11.5182909693237,12.0079826190877,11.7821976694601,11.8731463195476
"ENSG00000122042.10",12.3276721397966,12.1811433436248,12.1729039156207,12.0043219598331,12.0214107809876,12.0670393690784
"ENSG00000279499.1",8.858166886527,8.90787989781349,8.87103380228513,8.91927590813571,8.94780470687902,8.73125801974466
"ENSG00000102781.14",11.679562875745,11.6723350199394,11.8280699925648,11.7322321118419,11.5717288243824,11.8294372836534
"ENSG00000215049.3",8.82101060187931,8.83327314694354,8.73125801974466,8.73125801974466,8.86829125276295,8.87830060051195
"ENSG00000236463.1",8.88666397660156,8.90787989781349,8.73125801974466,8.80236520558836,8.88445145013071,8.73125801974466
"ENSG00000238121.7",8.82101060187931,9.02821811541433,9.20839515372377,8.94440725619653,8.84994342637888,8.93911782128009
"ENSG00000279149.1",8.97679876770095,8.97028107825876,8.97316797582427,8.83180859283178,8.93671149141046,9.04271230063263
"ENSG00000289302.1",8.92154474099392,8.83327314694354,8.73125801974466,8.73125801974466,8.89905726831065,8.73125801974466
"ENSG00000225039.2",8.92154474099392,8.95918120148108,8.73125801974466,8.73125801974466,8.82817335349128,8.87830060051195
"ENSG00000236444.5",8.87313502064816,8.89250775879743,8.83011374364749,8.8734292524191,8.92497956524927,8.83525531765489
"ENSG00000189403.15",15.9083178657456,16.0133376700733,16.1082201244199,15.9304977082358,16.097300311882,15.9586157639344
"ENSG00000285840.2",8.8411731764498,8.73125801974466,8.95213360587733,8.95591439296176,8.84994342637888,8.91130875469221
"ENSG00000213411.2",8.858166886527,9.06117434578285,8.92885366831937,8.97730716381228,8.86829125276295,8.87830060051195
"ENSG00000232489.1",9.00016973429405,8.94750737252873,9.10020840219648,8.91927590813571,8.97808990723129,9.0060529966459
"ENSG00000224117.1",8.73125801974466,8.87549917090085,8.97316797582427,8.89019423067534,8.84994342637888,8.80480317338833
"ENSG00000132952.12",11.9373111019104,11.839701440861,11.9862653171468,11.7643330726393,11.6418030886534,11.6909582343717
"ENSG00000132965.10",9.04162139707638,9.16845823094543,9.05848760763477,9.11959411247253,9.28054067925929,9.15857891913772
"ENSG00000224743.7",8.93182171238278,8.9220116310936,8.73125801974466,8.73125801974466,8.987383618888,8.83525531765489
"ENSG00000102802.10",8.858166886527,8.80340112062495,8.85231922630942,8.85439436529068,8.91248492352036,8.91130875469221
"ENSG00000175664.10",9.36716278172305,9.25366370248725,9.28713491045728,9.25576301927289,9.35093419864532,9.3019971465726
"ENSG00000120694.20",12.3990811980715,12.4670456139586,12.6127892539347,12.8797620560314,12.8325944332439,12.7524758852691
"ENSG00000187676.8",12.5480123457305,12.5273127224195,12.4830534813847,12.512163232553,12.5228677628853,12.6084537892629
"ENSG00000229427.1",9.04799598702371,8.90787989781349,8.92885366831937,8.99696797293713,9.07990789782668,9.15229277114425
"ENSG00000278305.1",8.88666397660156,8.83327314694354,8.73125801974466,8.8734292524191,8.82817335349128,8.89563885696679
"ENSG00000073910.23",9.80224286724117,9.89384962869426,9.85368469327271,10.1046477192904,9.96123818758067,9.97676661709225
"ENSG00000279314.1",8.858166886527,8.73125801974466,8.83011374364749,8.73125801974466,8.73125801974466,8.91130875469221
"ENSG00000237637.1",8.82101060187931,9.04513586071689,9.03544764999012,8.83180859283178,8.84994342637888,8.83525531765489
"ENSG00000189167.12",8.8411731764498,8.95918120148108,8.92885366831937,8.93223731659909,8.94780470687902,8.83525531765489
"ENSG00000139618.18",10.6494916746502,10.7926823909044,10.8083511849175,11.2288424974919,11.1640076325002,11.171175223757
"ENSG00000215515.2",8.79472779557179,8.73125801974466,8.73125801974466,8.73125801974466,8.73125801974466,8.96360222484652
"ENSG00000139597.18",10.0924332383069,10.0413636175408,10.0672572360247,9.82900136949975,9.77876254225136,9.81386686655907
"ENSG00000244754.9",13.4394217816797,13.2553401830429,13.4596694872024,13.1007662728421,13.0076402035792,13.1519234759839
"ENSG00000281026.1",9.61718441580045,9.65343623052616,9.62831977759226,9.48205085497664,9.44289975445497,9.55229203205277
"ENSG00000083642.19",13.0024027514849,12.9563320768886,13.1483489588067,12.9334712421034,12.8218939412589,12.9621590394145
"ENSG00000207325.1",8.92154474099392,8.94750737252873,9.14928549645203,8.94440725619653,8.95835283438092,8.99608558223881
"ENSG00000277151.1",9.13636344715536,9.06117434578285,9.24235109485025,9.22158952739908,9.06629235713579,8.91130875469221
"ENSG00000133116.8",9.02845588124266,9.0532566288331,9.11308413355567,8.95591439296176,8.89905726831065,8.99608558223881
"ENSG00000133121.21",10.5834180410061,10.8324168457435,10.7212350312874,10.4897378081446,10.5066701698371,10.5432667603349
"ENSG00000236581.9",9.08940587844254,9.09816582317156,9.10670270822107,8.96685586949389,8.95835283438092,9.09803506035852
"ENSG00000287274.1",8.79472779557179,8.73125801974466,8.95213360587733,8.73125801974466,8.73125801974466,8.91130875469221
"ENSG00000285621.1",8.79472779557179,8.87549917090085,9.02736320966083,8.85439436529068,8.86829125276295,8.85861439954231
"ENSG00000230490.4",8.8411731764498,8.83327314694354,9.01048291520309,8.73125801974466,8.82817335349128,8.96360222484652
"ENSG00000288767.2",8.88666397660156,8.83327314694354,8.73125801974466,8.97730716381228,8.86829125276295,8.83525531765489
"ENSG00000133119.13",11.4830416354739,11.5865857258796,11.5386980015815,12.0286691438213,11.9507050496963,11.912192808115
"ENSG00000276672.1",9.30914391386735,9.38687337195302,9.26073991201217,9.7570905988727,9.53194655875569,9.60360452826825
"ENSG00000280431.1",8.94159409234104,9.06117434578285,8.73125801974466,9.0152567792831,8.99634841772717,8.96360222484652
"ENSG00000227254.1",8.73125801974466,8.80340112062495,8.73125801974466,8.85439436529068,8.92497956524927,8.91130875469221
"ENSG00000261728.1",8.9848310722645,8.99104962295748,8.73125801974466,8.93223731659909,8.86829125276295,8.93911782128009
"ENSG00000172915.20",11.7745187154856,11.7225606799868,11.7769598167246,12.0501221638274,11.9260863497413,11.9756240406023
"ENSG00000234835.1",8.8411731764498,8.95918120148108,9.13758604088831,8.91927590813571,8.94780470687902,8.85861439954231
"ENSG00000180660.9",8.97679876770095,9.0838442834529,8.98302137928092,8.8734292524191,8.88445145013071,8.92571404433929
"ENSG00000287650.1",8.858166886527,8.87549917090085,9.02736320966083,9.07880492773655,8.92497956524927,8.92571404433929
"ENSG00000133083.15",11.6460427634696,11.4979023525148,11.4620037486522,11.551030958434,11.5979105830326,11.6334234289473
"ENSG00000120669.16",8.93182171238278,9.06890329951226,8.73125801974466,9.03242366425701,8.97808990723129,8.95170285261962
"ENSG00000242715.8",9.50949079280988,9.67941134396409,9.73148402907364,9.5867313785123,9.63107159675934,9.58289238954729
"ENSG00000133104.14",12.5861415089396,12.4760059563264,12.6288649385878,12.4148269611218,12.4273108388561,12.4462668176924
"ENSG00000120664.11",9.12135408383084,9.0532566288331,9.07297194913936,9.3344563723643,9.18913019290639,9.17689043424643
"ENSG00000133101.10",9.70996869541741,9.66131532772796,9.81543538861887,9.43193058423389,9.4170276627007,9.45904745768918
"ENSG00000180440.4",9.1412414048948,9.14431945798442,9.07297194913936,9.33851427454008,9.34724592374334,9.25871453241788
"ENSG00000133111.4",10.8208925497989,10.7229518068275,10.7130124570164,10.8777337597093,10.9011681482157,10.8832666754609
"ENSG00000120693.15",10.0028723564012,9.93524185953203,10.0512160791981,10.0657881085176,9.96293341983323,10.0455696803109
"ENSG00000236711.2",8.88666397660156,8.87549917090085,8.83011374364749,8.95591439296176,8.92497956524927,8.83525531765489
"ENSG00000120697.10",11.1615011102422,11.2523101136564,11.1175656086303,10.9949697404967,10.9708415275689,11.0174688042282
"ENSG00000120699.14",12.3445425608224,12.360179000459,12.2905483641196,12.5134445425353,12.4230073719706,12.4298002025673
"ENSG00000102710.21",12.4227628525969,12.3483867803564,12.2713116559741,12.1870013318868,12.2009439940065,12.2275140606623
"ENSG00000180138.7",8.858166886527,8.87549917090085,8.73125801974466,8.89019423067534,8.82817335349128,8.73125801974466
"ENSG00000279511.1",8.87313502064816,8.83327314694354,8.87103380228513,8.83180859283178,8.73125801974466,8.83525531765489
"ENSG00000133110.15",12.2026041592851,12.3032748759418,12.1141490735133,12.5358093885122,12.3308483162206,12.3208453864878
"ENSG00000133107.15",12.2906969666543,12.2601541978293,12.266314298921,12.1662313645982,12.2262047372217,12.3367528808257
"ENSG00000287477.1",9.72510243495121,9.84425275676681,9.71091652252515,9.87798429790584,9.90179956370276,9.86700256705055
"ENSG00000274317.2",9.79534176043651,9.95813399234158,9.90550002993029,11.4468913300432,11.4209920647913,11.3213485970205
"ENSG00000228036.1",8.73125801974466,8.73125801974466,8.73125801974466,8.93223731659909,8.73125801974466,8.95170285261962
"ENSG00000223685.8",9.04162139707638,9.12521804563148,8.94081942140836,9.6060147699315,9.4492109226687,9.49716224598013
"ENSG00000120686.12",12.7262496032561,12.6436066669585,12.6384242969779,12.6438343988277,12.5465455816498,12.6483992137312
"ENSG00000150893.11",10.3227107987218,10.3559902094839,10.2552500252645,10.7816516699964,10.7443791939347,10.7514724079181
"ENSG00000133115.12",10.323751738272,10.3428407490802,10.3140163248752,10.0339724315249,10.0916667290963,10.029253067672
"ENSG00000120685.20",11.7294456456662,11.7495019668957,11.5446143341492,12.0893174020916,11.9485812821911,12.1240163919095
"ENSG00000188811.14",11.7624323548941,11.6603348537813,11.729956285626,11.6345941935173,11.4871244258885,11.6567231167383
"ENSG00000273507.7",9.27044424945236,9.25366370248725,9.15501083707894,9.1622257280982,9.24600686461699,9.19445672471931
"ENSG00000183722.9",13.230302311191,13.3420736126868,13.2659480145556,13.3806699133029,13.5215642344128,13.338289957032
"ENSG00000133103.17",12.5938782341889,12.4816788308877,12.5639260440486,12.1847443709589,12.1539421062319,12.2579995440524
"ENSG00000215483.12",9.2246054770343,9.09816582317156,9.29985169586989,9.23652998663393,9.4170276627007,9.29268101912001
"ENSG00000150907.10",10.6909110853665,10.7535734042154,10.6277008298031,11.2326819002079,11.1633829300266,11.0763352196577
"ENSG00000229456.1",8.95988071109133,8.85618751859927,9.0190484894337,9.1065013327561,8.93671149141046,8.99608558223881
"ENSG00000102738.8",11.6147836164137,11.5479280392663,11.5327562875078,11.40021885554,11.384837407255,11.4525535485341
"ENSG00000102743.16",11.4547716330763,11.3025850422886,11.5197944131114,11.8063021621178,11.7956896575569,11.6637376701291
"ENSG00000290476.1",8.95988071109133,8.98088358313913,8.90241426422183,9.0152567792831,8.89905726831065,8.92571404433929
"ENSG00000168852.14",8.858166886527,8.93516103047113,8.73125801974466,8.94440725619653,8.96842861650709,8.73125801974466
"ENSG00000176268.5",8.79472779557179,8.89250775879743,8.90241426422183,8.91927590813571,9.05208875068569,8.99608558223881
"ENSG00000287837.1",9.16933996358677,9.13168906529111,9.07297194913936,9.19557962787409,9.2548634924801,9.25871453241788
"ENSG00000290464.1",8.95092923581351,8.93516103047113,9.01048291520309,9.09292387818782,8.91248492352036,8.96360222484652
"ENSG00000120690.16",11.6201704993239,11.4403584807484,11.4996128417505,11.37569897636,11.2903257139259,11.3784207917983
"ENSG00000229473.2",8.858166886527,8.90787989781349,8.95213360587733,8.83180859283178,8.73125801974466,8.87830060051195
"ENSG00000120688.9",12.0366235274292,12.1090806202442,12.1131652915458,11.8121964852046,11.8627761874934,11.930491155982
"ENSG00000165572.8",11.7779528919211,11.8200569144796,11.8452301842291,11.733565944603,11.7499296733962,11.9424227755188
"ENSG00000278390.7",9.52172135174194,9.42410681786395,9.59168981039381,9.42845048170166,9.47689739263103,9.483545395992
"ENSG00000215482.3",9.08940587844254,9.13805457594586,9.17172799828839,9.09292387818782,9.00501662132797,8.93911782128009
"ENSG00000120696.9",11.233085621839,11.1919919474639,11.2855789702178,10.9726542168795,10.9773227914475,11.0246719282077
"ENSG00000225133.1",8.95092923581351,8.94750737252873,8.83011374364749,8.85439436529068,8.95835283438092,8.98572350661767
"ENSG00000120662.16",10.6246162367856,10.5978170938234,10.7339209028621,10.5804993300659,10.4782605298257,10.6033744295239
"ENSG00000277662.1",9.04162139707638,8.93516103047113,9.05848760763477,9.1065013327561,8.94780470687902,9.0512125233083
"ENSG00000231404.2",8.8411731764498,8.73125801974466,8.92885366831937,8.73125801974466,8.94780470687902,8.87830060051195
"ENSG00000172766.19",11.3288707779125,11.3199677670742,11.3299943591028,11.4142758181906,11.3526048479797,11.535015456788
"ENSG00000223280.1",8.73125801974466,8.80340112062495,8.73125801974466,8.90534633298097,8.79979395092924,8.92571404433929
"ENSG00000214222.2",8.82101060187931,8.90787989781349,8.90241426422183,8.83180859283178,8.89905726831065,8.87830060051195
"ENSG00000205240.4",8.87313502064816,8.95918120148108,9.04331971100572,8.80236520558836,8.86829125276295,8.87830060051195
"ENSG00000102760.13",10.9801847801182,10.9267346504789,10.6982616210135,10.687501402282,10.8758018423279,11.1282909660887
"ENSG00000288598.2",9.08940587844254,9.06117434578285,9.0190484894337,9.1622257280982,9.09300179784863,9.25871453241788
"ENSG00000102763.18",11.2037614851554,11.2208290219939,11.3578831715073,11.1598259686826,11.2238668717921,11.2564227714999
"ENSG00000278338.4",9.10036952298177,9.03679584797171,8.83011374364749,8.90534633298097,8.89905726831065,8.93911782128009
"ENSG00000102780.17",11.6762468972757,11.6899079066986,11.439360739849,12.0265058234931,11.7450246786063,11.9768240254746
"ENSG00000231530.1",8.89910213072669,8.95918120148108,9.01048291520309,9.04064523744026,9.05926876381731,8.98572350661767
"ENSG00000237263.1",8.92154474099392,8.73125801974466,8.73125801974466,9.00626628610397,8.987383618888,8.87830060051195
"ENSG00000270809.1",8.8411731764498,8.83327314694354,8.73125801974466,8.80236520558836,8.88445145013071,8.85861439954231
"ENSG00000023516.9",12.8572313285437,12.7529351362538,12.8920049455387,12.9084238690231,12.8068552407196,12.9788845048371
"ENSG00000133106.15",10.0098300185107,10.1689161379705,10.0624706151015,9.61682332504733,9.65042611534725,9.64622808555791
"ENSG00000120675.6",11.2835381079688,11.2760880687009,11.1336134454418,11.0677161121528,11.0064527304522,11.0632184083261
"ENSG00000120658.14",10.2305829439391,10.3106609662254,10.2239962530416,10.3309178736621,10.2317184910391,10.4068704154498
"ENSG00000233821.1",8.82101060187931,8.83327314694354,9.11308413355567,9.0152567792831,8.73125801974466,8.83525531765489
"ENSG00000287029.1",8.95988071109133,8.99104962295748,8.99249978780952,8.97730716381228,8.86829125276295,8.98572350661767
"ENSG00000270522.1",8.82101060187931,8.87549917090085,8.83011374364749,8.8734292524191,8.93671149141046,8.73125801974466
"ENSG00000151773.13",9.94393865128032,9.93331004503065,10.0830573063896,9.87798429790584,9.87622896213941,10.0070884550712
"ENSG00000274001.1",8.87313502064816,8.73125801974466,8.73125801974466,9.03242366425701,8.82817335349128,8.83525531765489
"ENSG00000179630.11",9.65882132545913,9.66911939463624,9.58089898602557,9.86798730336638,9.74094315696911,9.76470610289165
"ENSG00000179611.3",8.95092923581351,8.93516103047113,9.04331971100572,9.0152567792831,8.987383618888,8.93911782128009
"ENSG00000226519.4",8.95092923581351,8.73125801974466,8.73125801974466,8.95591439296176,8.91248492352036,8.96360222484652
"ENSG00000227258.7",8.94159409234104,8.94750737252873,8.73125801974466,8.80236520558836,8.84994342637888,8.80480317338833
"ENSG00000289852.1",8.97679876770095,8.73125801974466,8.92885366831937,8.90534633298097,8.96842861650709,8.89563885696679
"ENSG00000277831.1",8.82101060187931,9.00082858607006,8.97316797582427,8.85439436529068,8.82817335349128,8.89563885696679
"ENSG00000151778.11",9.9513141588617,9.89183381313551,9.94396412568301,9.80565917166533,9.88176608632592,9.71520729582712
"ENSG00000237361.5",8.8411731764498,8.73125801974466,8.73125801974466,8.83180859283178,8.89905726831065,8.95170285261962
"ENSG00000102804.16",13.3694853870857,13.3258587660405,13.3158897611121,13.1149743058585,13.196508661634,13.1908731782854
"ENSG00000225727.3",8.858166886527,8.9220116310936,8.73125801974466,8.85439436529068,8.89905726831065,8.89563885696679
"ENSG00000278156.2",9.40866358159786,9.48288259592064,9.43050281627549,9.41433911932467,9.51786859903858,9.41483502021885
"ENSG00000230793.1",9.00016973429405,8.90787989781349,8.97316797582427,8.98732830590075,8.91248492352036,9.09066313345867
"ENSG00000237585.1",8.88666397660156,8.89250775879743,8.90241426422183,8.73125801974466,8.73125801974466,8.80480317338833
"ENSG00000083635.8",10.3320457314902,10.2886978964221,10.3820022960243,10.5645860051101,10.5374770280992,10.4837261715922
"ENSG00000223732.2",8.79472779557179,8.83327314694354,8.73125801974466,8.73125801974466,8.82817335349128,8.91130875469221
"ENSG00000133114.18",12.2644489549443,12.1957200328356,12.1423855842959,12.1108968761075,12.0559715970245,12.1211310820188
"ENSG00000265802.2",8.99261418109127,8.95918120148108,9.0190484894337,8.96685586949389,8.96842861650709,9.0060529966459
"ENSG00000188342.13",12.2794383924745,12.2701977783512,12.0674949040983,12.0903524888635,12.13140086941,12.1025977669403
"ENSG00000271818.1",8.73125801974466,8.73125801974466,8.83011374364749,8.93223731659909,8.73125801974466,8.73125801974466
"ENSG00000180332.7",9.2667805703238,9.2235064855075,9.35939420800526,9.04865074930792,9.16314358977039,9.17689043424643
"ENSG00000270381.1",8.79472779557179,8.93516103047113,8.73125801974466,8.73125801974466,8.73125801974466,8.83525531765489
"ENSG00000133112.17",16.0141694442574,15.9178558176892,16.0021017026298,15.4181787210592,15.6095350901685,15.6067962590138
"ENSG00000199477.1",8.94159409234104,8.73125801974466,8.96289172315181,8.8734292524191,8.95835283438092,8.87830060051195
"ENSG00000170919.16",11.8007473165461,11.7476917451938,11.8742796437639,11.7295606233272,11.6146454120248,11.705585024413
"ENSG00000228886.1",9.14606048620636,9.11193785926509,9.03544764999012,9.11959411247253,9.03721516901905,8.95170285261962
"ENSG00000174032.17",10.4939458396529,10.4392734855365,10.532953145643,10.4410900996574,10.4092405763207,10.3845373011847
"ENSG00000251015.1",8.99261418109127,8.85618751859927,8.73125801974466,8.80236520558836,8.73125801974466,8.80480317338833
"ENSG00000136152.15",11.4391037080389,11.4935600967342,11.4228025753155,11.4114759082244,11.4199573831556,11.4473053733662
"ENSG00000165837.12",8.9848310722645,8.95918120148108,9.00164264419972,8.98732830590075,9.1178347092431,8.98572350661767
"ENSG00000215475.5",9.19140926465295,9.12521804563148,9.24235109485025,9.35838726848918,9.28469911905716,9.3156788348445
"ENSG00000123200.17",13.713696168247,13.6895503678991,13.9256495027375,13.7244776466706,13.703315176411,13.8904861685395
"ENSG00000235903.11",10.1868300512064,10.0855992984712,10.0015498732414,10.224927204324,10.1695113658274,10.2935517028412
"ENSG00000080618.17",9.17830264090804,8.93516103047113,9.01048291520309,9.07152142153525,9.05208875068569,9.12612005577021
"ENSG00000136167.15",9.06036916115115,9.0532566288331,9.14928549645203,8.99696797293713,9.06629235713579,9.12612005577021
"ENSG00000173988.14",8.97679876770095,9.02821811541433,8.73125801974466,8.91927590813571,8.88445145013071,8.97491641874276
"ENSG00000102445.20",9.55025814416907,9.45241206319503,9.50367530434897,9.50735022361209,9.58571475430261,9.55229203205277
"ENSG00000231817.9",9.13636344715536,9.12521804563148,9.0799845679576,9.02396782096231,8.91248492352036,9.0512125233083
"ENSG00000290704.1",8.82101060187931,8.90787989781349,8.73125801974466,8.8734292524191,8.73125801974466,8.73125801974466
"ENSG00000285576.2",8.858166886527,8.73125801974466,8.88751683353104,8.73125801974466,8.73125801974466,8.80480317338833
"ENSG00000205105.6",8.82101060187931,8.90787989781349,8.73125801974466,8.83180859283178,8.86829125276295,8.73125801974466
"ENSG00000136141.15",11.4817691247181,11.4250178187288,11.3730110338475,11.2230629164056,11.3044757867807,11.1451715577084
"ENSG00000278462.1",8.94159409234104,8.83327314694354,8.73125801974466,8.80236520558836,8.73125801974466,8.91130875469221
"ENSG00000139684.15",13.8418781429309,13.7922286817233,13.7214420294665,13.2708137229058,13.3328334558018,13.377517138692
"ENSG00000136143.16",12.3306911331306,12.2513074616111,12.3397708016949,12.1146312290621,12.0839262031416,12.1333532753179
"ENSG00000234145.1",8.88666397660156,8.83327314694354,9.01048291520309,8.83180859283178,8.82817335349128,8.83525531765489
"ENSG00000260388.2",9.13636344715536,9.06117434578285,9.01048291520309,9.09977649451235,9.02949598460282,9.17087392282657
"ENSG00000287456.1",8.82101060187931,8.83327314694354,8.73125801974466,8.94440725619653,8.94780470687902,8.73125801974466
"ENSG00000227848.1",8.88666397660156,9.09107778460576,9.11935824865424,8.99696797293713,8.99634841772717,8.91130875469221
"ENSG00000136159.4",11.1785644321625,11.0323991718228,11.0917569454517,11.4304037995245,11.4256385219723,11.2777494546825
"ENSG00000276968.1",9.04162139707638,9.0102611799631,8.87103380228513,8.96685586949389,8.86829125276295,8.73125801974466
"ENSG00000136146.15",12.2154923565545,12.1901058670329,12.2491310256704,11.9547102445701,12.0507092324745,12.0209088028338
"ENSG00000229111.1",8.79472779557179,8.73125801974466,8.94081942140836,8.89019423067534,8.86829125276295,8.73125801974466
"ENSG00000136156.15",13.539535221964,13.5671406552778,13.4669467780721,13.4165915737596,13.4957634399764,13.4673454677014
"ENSG00000231473.5",9.39708818811667,9.34723171839853,9.37428919716635,9.28330497479039,9.19414697361328,9.20016113936626
"ENSG00000139687.16",12.3643907293742,12.4297919861845,12.3773051657839,12.5819586022978,12.4752782893093,12.5575633958539
"ENSG00000238086.5",8.9106764883537,9.09816582317156,8.90241426422183,8.90534633298097,8.96842861650709,9.01566725098174
"ENSG00000177197.7",8.9106764883537,8.93516103047113,8.73125801974466,8.83180859283178,8.79979395092924,8.91130875469221
"ENSG00000139679.16",11.5705219794529,11.5374346492319,11.3885247795914,11.0191646251873,11.1000543706624,11.119398722716
"ENSG00000136161.13",11.6898291400045,11.6137674920981,11.6169820022869,11.5336970153471,11.6141957579406,11.6008665344952
"ENSG00000274929.1",8.73125801974466,8.89250775879743,8.83011374364749,8.90534633298097,8.86829125276295,8.73125801974466
"ENSG00000233610.2",8.73125801974466,8.87549917090085,8.73125801974466,8.73125801974466,8.987383618888,8.73125801974466
"ENSG00000225131.2",8.82101060187931,9.01938142866811,8.90241426422183,8.90534633298097,9.00501662132797,8.87830060051195
"ENSG00000275202.1",9.32255791910234,9.31345390527644,9.18781531295505,9.14450832422604,9.22779962433402,9.2434359110567
"ENSG00000102531.16",13.6898895497946,13.6244285205675,13.6318496043596,13.3997096353183,13.342341486894,13.4677681291171
"ENSG00000223724.1",8.79472779557179,8.87549917090085,8.95213360587733,8.80236520558836,8.82817335349128,8.95170285261962
"ENSG00000235957.1",8.82101060187931,8.87549917090085,8.90241426422183,8.80236520558836,8.88445145013071,8.80480317338833
"ENSG00000231665.1",8.93182171238278,8.83327314694354,8.83011374364749,8.8734292524191,8.96842861650709,8.83525531765489
"ENSG00000102539.5",8.79472779557179,8.87549917090085,8.73125801974466,8.90534633298097,8.73125801974466,8.73125801974466
"ENSG00000288743.1",9.20414088977709,9.25366370248725,9.2376450749506,9.3008930531166,9.36186179689276,9.21685862504658
"ENSG00000102543.14",10.3080382606544,10.3702857000315,10.1469731643485,10.296668830943,10.3116891053685,10.1852702314866
"ENSG00000102547.19",11.4139255249583,11.2148440169735,11.2421210661312,10.9773022613609,11.0127621811111,11.0593358423974
"ENSG00000136169.17",11.0290649613213,10.83951180277,10.8875508290228,10.6777881318263,10.7766295237712,10.9321111796143
"ENSG00000236577.1",9.02164607690263,8.83327314694354,8.83011374364749,9.03242366425701,8.89905726831065,8.85861439954231
"ENSG00000136147.18",10.2317114899336,10.28592269057,10.2764929966395,9.94334595790084,10.0060365039071,10.0545250471286
"ENSG00000136144.12",12.0242969367169,11.976199034933,11.9758202833467,11.9988131162515,11.9087029752817,12.0561196368459
"ENSG00000152213.4",8.82101060187931,8.73125801974466,8.99249978780952,8.80236520558836,8.73125801974466,8.80480317338833
"ENSG00000123179.14",12.0991542982111,12.00929368926,11.8668780920282,11.5696512576264,11.7131348889759,12.0025762635064
"ENSG00000102753.10",13.0380679680468,13.0147246744302,13.094255583785,12.8775792129503,12.9316967772934,13.1080938979312
"ENSG00000276436.1",8.87313502064816,8.93516103047113,8.73125801974466,8.89019423067534,8.91248492352036,8.95170285261962
"ENSG00000123178.16",10.6566219959328,10.6274207637381,10.7357228922231,10.5847084879068,10.697990806468,10.5799069067996
"ENSG00000231607.15",10.1996733985247,10.175067884498,10.3254169024001,10.3386794809728,10.0582525914136,10.1852702314866
"ENSG00000204977.10",12.132083930155,12.0405277410832,12.200622150589,11.7935874305747,11.8141291194723,11.9230341783449
"ENSG00000198553.9",9.16933996358677,9.16845823094543,8.97316797582427,9.1065013327561,9.14674763963382,9.05948919053954
"ENSG00000208006.1",8.82101060187931,8.80340112062495,8.87103380228513,8.8734292524191,8.92497956524927,8.80480317338833
"ENSG00000176124.15",9.80395998551664,9.72422438888298,9.8377711346037,9.61143764779952,9.61624202794441,9.79777532117663
"ENSG00000214359.3",8.89910213072669,8.83327314694354,8.83011374364749,8.91927590813571,8.73125801974466,8.95170285261962
"ENSG00000274270.1",8.73125801974466,8.83327314694354,8.97316797582427,8.90534633298097,8.94780470687902,8.98572350661767
"ENSG00000232150.3",9.05424281617841,9.06890329951226,9.10020840219648,9.09292387818782,9.05208875068569,9.02496303278232
"ENSG00000223676.1",8.73125801974466,8.73125801974466,8.99249978780952,8.73125801974466,8.73125801974466,8.73125801974466
"ENSG00000286191.1",8.73125801974466,8.83327314694354,8.73125801974466,8.73125801974466,8.86829125276295,8.91130875469221
"ENSG00000186047.11",9.10036952298177,9.02821811541433,8.97316797582427,9.14450832422604,9.02949598460282,9.11234235588735
"ENSG00000233672.9",9.29539375631456,9.24876454204654,9.19822255105355,9.37381668146002,9.04474156756417,9.23298064967514
"ENSG00000136104.21",11.0595218106805,10.9496943244074,10.9439432509377,10.9163687161418,10.8958284630192,10.8653696582966
"ENSG00000123201.14",8.95988071109133,8.89250775879743,9.0190484894337,8.89019423067534,8.84994342637888,8.83525531765489
"ENSG00000226792.8",8.88666397660156,8.73125801974466,8.73125801974466,8.73125801974466,8.79979395092924,8.85861439954231
"ENSG00000150510.17",9.67090671833628,9.56414468748061,9.63341661245588,9.96176952861784,10.0237367022378,9.87129764500927
"ENSG00000253309.7",9.00016973429405,8.95918120148108,8.92885366831937,8.94440725619653,9.00501662132797,8.97491641874276
"ENSG00000102786.15",11.8235092126242,11.8674156448874,11.9137398062645,11.8305619319885,11.7717919007833,11.8466459229902
"ENSG00000236778.8",9.49955260930862,9.57588493152834,9.68508434160753,9.59780915699333,9.47387638801192,9.62945169037177
"ENSG00000224892.6",9.16478697912648,9.32208972251026,9.00164264419972,9.18474301372557,9.20887060467944,9.20579461872435
"ENSG00000139668.9",12.0751949452608,12.0149220804822,11.9743735021939,12.0017538404838,11.9973212760236,11.9982510840236
"ENSG00000242893.3",8.73125801974466,8.73125801974466,8.73125801974466,8.8734292524191,8.84994342637888,8.87830060051195
"ENSG00000224451.2",8.82101060187931,9.00082858607006,8.73125801974466,8.83180859283178,8.91248492352036,8.73125801974466
"ENSG00000102796.12",10.0988203249333,9.99334044388056,10.0924252852352,10.0011479267475,9.93371390831112,10.0509521189994
