"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000186166.9",838.922356306311,0.45864054082842,0.118300298637917,3.87691786165465,0.000105788051544748,0.000694244157944438
"ENSG00000165949.13",303.383528859413,-0.700297397139069,0.180642342805538,-3.87670679123631,0.000105879824611044,0.000694286740789227
"ENSG00000291003.1",1190.19170060451,0.364348436886317,0.0939828421802926,3.8767548249644,0.000105858933025321,0.000694286740789227
"ENSG00000184205.14",1361.45679677809,0.436608254994279,0.112624252386881,3.87668060600719,0.000105891215141954,0.000694286740789227
"ENSG00000162368.15",7523.45139096489,-0.248640510479833,0.0641407774544495,-3.87648108344819,0.000105978045102908,0.000694576690017615
"ENSG00000136527.19",17628.3509468112,0.244161371901086,0.0629861284828446,3.87643085520946,0.000105999914447803,0.000694576690017615
"ENSG00000178409.14",971.668514872496,0.407991234553402,0.105254168700278,3.87624774953282,0.000106079674613772,0.000694887987094469
"ENSG00000188766.13",746.882023345132,0.547633670327247,0.141286190257531,3.87605943177491,0.000106161764215576,0.000695214349551545
"ENSG00000253595.6",33.8775419974691,-1.94173218818362,0.500987055673985,-3.87581308976412,0.000106269237668887,0.000695706692669759
"ENSG00000079332.16",11895.4880076948,-0.244133583655792,0.0629970584366976,-3.87531719280368,0.000106485897744158,0.000696913325303122
"ENSG00000182700.5",277.047015747672,-0.690036242197313,0.178111045417382,-3.87419118550618,0.000106979405188262,0.000699718058524926
"ENSG00000106460.20",8561.16340330827,-0.323881221018492,0.0835992169957728,-3.87421357110162,0.000106969573019035,0.000699718058524926
"ENSG00000168214.22",13171.2386943919,-0.278695703222018,0.0719440104336091,-3.87378603920339,0.000107157500413615,0.000700670211353971
"ENSG00000179941.9",2528.72142586415,-0.325331663129114,0.0839852866945392,-3.87367449625277,0.000107206581834219,0.00070077846044243
"ENSG00000164916.11",5741.23687853258,0.273316341143292,0.0705685557994943,3.87306128128599,0.000107476789365798,0.000702331642974253
"ENSG00000116793.16",4565.70099526525,-0.263424832840158,0.0680256174371736,-3.87243574942116,0.000107753086233303,0.000703923663704222
"ENSG00000134901.14",3763.48726440391,-0.277264923042338,0.0716119113526971,-3.87177101972289,0.000108047431178571,0.000705632587069511
"ENSG00000172073.4",13.4186323220326,3.53968737317737,0.914343235975058,3.87128950475873,0.000108261121545709,0.000706813898091609
"ENSG00000009954.11",13498.8200844984,0.259324890849399,0.0669971247388721,3.87068686693859,0.000108529126577797,0.000708348994885987
"ENSG00000100426.7",4827.90946216122,0.28500872635094,0.0736365681594319,3.87047812621933,0.000108622103603245,0.000708741133292522
"ENSG00000198712.1",281678.544323223,-0.331569528381011,0.0856821912165859,-3.86976014120456,0.000108942481706207,0.00071061633919474
"ENSG00000272163.2",303.390427372742,0.645046924006975,0.166706559959573,3.86935537607759,0.000109123488101448,0.000711465072564051
"ENSG00000102409.10",7563.74039179942,-0.268664021286932,0.0694344008935617,-3.86932151540813,0.000109138643064479,0.000711465072564051
"ENSG00000142449.13",320.971949124171,0.617353079139352,0.159568205708623,3.86889779450588,0.000109328455093001,0.000712486861760043
"ENSG00000026025.16",66375.3657378161,-0.243347149828999,0.0629018000755595,-3.86868340074026,0.000109424614563032,0.00071250351549164
"ENSG00000196415.10",28.2849612346756,-2.37783736139262,0.614639347810434,-3.86867090410553,0.00010943022198941,0.00071250351549164
"ENSG00000071626.17",6636.04560694408,0.301784492775809,0.0780046677274496,3.86880043935643,0.000109372110747414,0.00071250351549164
"ENSG00000035141.9",3936.30691468486,-0.275862121318785,0.0713173689290505,-3.86809167894603,0.000109690426653704,0.000713981946300316
"ENSG00000167747.17",2903.96983864936,0.333543233580731,0.0862555811332219,3.86691770200438,0.000110219602517208,0.000717209705899503
"ENSG00000137216.19",1893.62065494653,0.371063135787898,0.0959822901496862,3.86595417976814,0.000110655713426294,0.000719784788324524
"ENSG00000227051.7",6871.66475829029,0.280743799016925,0.0726206312351612,3.86589587892477,0.000110682153804556,0.000719784788324524
"ENSG00000042062.13",87.8635300997317,1.14963506265915,0.297389201209118,3.86575927432802,0.000110744129550173,0.000719970510307327
"ENSG00000113811.12",5238.5101942358,-0.268339297131924,0.0694189723277834,-3.86550373959552,0.000110860150274163,0.000720507371842183
"ENSG00000176915.15",5166.43280892331,0.268684319549946,0.0695139151515782,3.86518755221983,0.000111003867908534,0.000721223864321283
"ENSG00000146242.9",990.271153723765,0.385121772262558,0.099655325960328,3.86453778111038,0.000111299762303527,0.000722928362625713
"ENSG00000164978.18",1559.60312813954,-0.357725595386822,0.0925723956917149,-3.86427933201731,0.000111417662203794,0.000723476049481838
"ENSG00000186812.13",4027.86410189205,-0.301516994121894,0.0780633594988305,-3.8624650035259,0.000112248649314412,0.000728652349948483
"ENSG00000156599.11",3112.95737089613,0.34248844370032,0.0886903079950854,3.86162199052572,0.000112636746866584,0.00073095141904836
"ENSG00000214655.11",2934.84940589957,0.336308156050235,0.0870969560049796,3.86130780541868,0.00011278171163399,0.000731671778727584
"ENSG00000058056.10",1727.02096051564,0.325051448770095,0.0841884445821615,3.86099838740779,0.000112924648854094,0.000732378554955287
"ENSG00000131504.18",5891.62642008217,0.271306157898489,0.0702733061476324,3.86072852938668,0.000113049450621691,0.000732967322793962
"ENSG00000162522.11",1054.48499885813,0.39508154626318,0.102337837765418,3.86056179112166,0.000113126627408544,0.000733247047989494
"ENSG00000125611.16",2592.27217842675,-0.382186205811558,0.0990167285516146,-3.85981451217443,0.000113473125221048,0.000735271724176683
"ENSG00000143375.15",273.556355298295,0.696890713387356,0.180554080089454,3.85973395362811,0.000113510538270864,0.000735293008732939
"ENSG00000142552.8",196.598988442784,-0.75121294205443,0.194667962597686,-3.85894490305494,0.000113877605233831,0.000737449054632667
"ENSG00000146826.17",418.96429993823,0.607482514797576,0.157433933484145,3.85865042785554,0.000114014881996297,0.000738116175664126
"ENSG00000007866.22",3986.82107428823,0.252120293882096,0.0653410262777302,3.85852975143772,0.000114071183313185,0.000738258829823542
"ENSG00000148606.15",2962.04225217479,0.278365868115601,0.0721508454886862,3.85810957903814,0.000114267418487936,0.000739306766162939
"ENSG00000116266.11",4490.31622019482,-0.2707786094925,0.0701871744265596,-3.85794999876836,0.000114342031436808,0.000739567417383975
"ENSG00000170144.22",24791.5063345351,0.265998899792301,0.068955484254147,3.85754523616886,0.000114531487360008,0.000740570496750113
"ENSG00000151952.16",1133.82372887728,0.386485658659847,0.100191552403275,3.8574675148682,0.000114567899985577,0.000740583679924772
"ENSG00000164597.15",3402.83392973044,-0.303634161665083,0.0787330463543276,-3.85650213886832,0.00011502109210962,0.000743290170816368
"ENSG00000007541.17",1032.97299481608,0.375101290741336,0.0972763897359213,3.85603630808702,0.000115240378880151,0.000744483946918396
"ENSG00000027075.17",379.858069529714,-0.604468811045704,0.156774381784659,-3.85566062621114,0.000115417515804525,0.000745404789570889
"ENSG00000142657.21",27956.8048705443,-0.254703548595237,0.066086300807939,-3.85410509411717,0.000116153697781598,0.00074993449766393
"ENSG00000170745.12",181.232428215925,0.900454771014196,0.233656938670572,3.85374719080664,0.000116323707144615,0.000750807151117653
"ENSG00000117461.15",6321.40295877339,0.234945422568201,0.0609778569565401,3.85296293268637,0.000116697062203172,0.000752991376210646
"ENSG00000122548.5",64.5899572025109,-1.72882911771127,0.448744886829776,-3.85258789225398,0.000116876003653264,0.000753920209194484
"ENSG00000166311.10",1215.19853727692,0.398111891886352,0.103346651921945,3.85219921964222,0.000117061722384724,0.000754892190595297
"ENSG00000196683.12",3606.83997812036,-0.388222221509375,0.100821743159996,-3.85058033457425,0.000117838269091333,0.00075967250376205
"ENSG00000197265.9",2414.84456105755,-0.322472631485611,0.0837827499453635,-3.84891438507213,0.000118642461591621,0.000764399472186445
"ENSG00000121749.16",3559.21132847009,-0.326718377689911,0.0848844383913207,-3.84897849219106,0.000118611420092131,0.000764399472186445
"ENSG00000171943.12",3631.35294003838,0.36635401957484,0.0951873062004051,3.84876969628205,0.000118712549940417,0.000764622388181248
"ENSG00000186198.4",15.0129498749766,-3.75444056342053,0.9755101101417,-3.84869467203694,0.000118748907623523,0.000764627978107829
"ENSG00000130635.17",2659.47578609855,0.342867648496118,0.0890903176544323,3.84853997070759,0.000118823910963653,0.000764882330956646
"ENSG00000127527.14",2250.67251763859,0.30853123468852,0.0801856748731183,3.84771014494452,0.000119226995717407,0.000767247796514795
"ENSG00000160746.13",2275.44814896067,-0.316304855173972,0.0822161914860023,-3.84723312351223,0.000119459290339876,0.000768513111487798
"ENSG00000147533.19",3918.25304175767,-0.280014056624406,0.0727911642644561,-3.8468138194231,0.000119663830766024,0.000769599174284775
"ENSG00000072071.17",2448.64645048813,0.324596017338465,0.0843888785278712,3.84643122412463,0.000119850752382643,0.00077057131008178
"ENSG00000174099.12",2589.94572141956,0.330673822569276,0.0859929158783106,3.84536120437195,0.000120374986370623,0.000773710943125022
"ENSG00000176155.21",1287.58563334185,0.344847383813259,0.0896921164605627,3.84479034971694,0.000120655548411617,0.000775051815899907
"ENSG00000101220.18",1298.00243238544,0.387989754519582,0.100912992280726,3.84479486486982,0.00012065332689999,0.000775051815899907
"ENSG00000100575.14",1237.83468222237,-0.414283485376305,0.107758857962214,-3.84454227903541,0.000120777661569558,0.000775604983164273
"ENSG00000131037.15",663.466275337891,-0.568402912505403,0.147868549196493,-3.84397436502937,0.000121057656948058,0.000777171400162664
"ENSG00000158290.19",9209.03414096499,-0.27967375404966,0.0727759558277051,-3.84294168134019,0.000121568363910409,0.000780217575349946
"ENSG00000196396.10",4395.14075255077,0.317725502254819,0.0826826358122311,3.84271133997664,0.000121682554462119,0.000780717878465262
"ENSG00000204525.18",7223.84916237863,-0.267588006635672,0.0696773853202989,-3.84038530443703,0.000122841355178465,0.000787918129598105
"ENSG00000123572.17",310.311639933248,0.920108299254359,0.239622189627945,3.83982927742622,0.000123119897211406,0.000789469698041593
"ENSG00000168564.6",2025.93830932479,-0.311295541035967,0.081081885072245,-3.83927360295828,0.000123398857407597,0.000791023023756819
"ENSG00000111665.12",1838.81741857082,0.475205111170468,0.123782816555023,3.83902325375859,0.00012352473253671,0.000791594396937361
"ENSG00000198920.11",2027.49659364886,0.32752630193672,0.0853207969144879,3.83876280791166,0.000123655812700368,0.00079219877627994
"ENSG00000167775.11",661.011535010238,0.484034537079708,0.126096521028371,3.83860342166619,0.000123736095097746,0.000792477458050222
"ENSG00000141622.14",5013.53421846527,0.281373063578037,0.0733058145600204,3.83834577470874,0.000123865975053913,0.000793073531214431
"ENSG00000128272.18",16922.1653938194,-0.274010610187498,0.0713928254469463,-3.83806928038058,0.00012400549893338,0.000793730978764012
"ENSG00000144118.14",5010.33777222457,-0.264346852000262,0.0688811504716113,-3.83772411160888,0.000124179885060275,0.000794375185161407
"ENSG00000163939.19",8228.35359090763,0.258674441281548,0.0674023209092573,3.83776756930666,0.000124157916653631,0.000794375185161407
"ENSG00000148120.19",521.600822388812,0.570563285029485,0.14869717702848,3.83708215872993,0.000124504827368961,0.000796217425249114
"ENSG00000144868.14",317.012785583289,0.775508871149658,0.202219786420893,3.8349801712061,0.000125574424686632,0.000802819281861568
"ENSG00000240682.10",947.609034006771,-0.397922250634345,0.103777988052318,-3.83436081294753,0.000125891233705809,0.00080460594191387
"ENSG00000119979.18",5271.05729402858,-0.295403653082318,0.0770464537207195,-3.83409798656154,0.000126025900038012,0.000805227762846668
"ENSG00000185379.21",671.020389220561,0.462880229767321,0.120755150443099,3.83321314303223,0.000126480272700927,0.00080789133570752
"ENSG00000082556.14",1874.7382052775,-0.420325004033514,0.109764791032029,-3.82932450452955,0.000128495478334765,0.000820520178044612
"ENSG00000128266.9",1604.86298626618,0.326247770261098,0.0852261307440099,3.82802513047359,0.000129175569863512,0.000824618563765737
"ENSG00000030582.19",4562.28080063704,0.414722996854449,0.108375276656993,3.82673068662186,0.000129856452856953,0.000828719572512755
"ENSG00000161021.13",4271.05257577652,0.271637554448804,0.0709906126528756,3.82638695875237,0.000130037822658421,0.000829606435782512
"ENSG00000124201.15",1198.4412711173,0.384429603254689,0.100469762225038,3.82632141990763,0.00013007243165808,0.000829606435782512
"ENSG00000064687.13",512.006298397247,0.492063736089682,0.128605844143831,3.8261382238537,0.000130169217772007,0.000829978039922427
"ENSG00000185104.21",2022.89324728776,0.299473890850573,0.0782838099253655,3.82548947395492,0.000130512511228854,0.000831816294912937
"ENSG00000176208.9",2821.8720677,0.344465642051418,0.0900458415517609,3.82544752889459,0.000130534736277588,0.000831816294912937
"ENSG00000102908.23",6246.88199411623,0.321149017782594,0.0839769404540866,3.82425242031983,0.000131169478134132,0.000835424387488143
"ENSG00000047648.23",489.021748922518,0.536901914268465,0.140394574832201,3.824235479969,0.000131178496304126,0.000835424387488143
"ENSG00000148341.18",3346.88701831583,0.283164728216131,0.0740615627918489,3.8233696068765,0.000131640221435217,0.000838117189959149
"ENSG00000130208.10",216.709654439604,-0.773249828564923,0.202298592791913,-3.82231936413071,0.000132202316603847,0.000841447241131427
"ENSG00000291194.1",464.195665232306,0.547163379270052,0.143181489307492,3.82146729941454,0.000132660006787412,0.00084411100006934
"ENSG00000023287.13",8391.08657289507,-0.296265242161267,0.0775283043688522,-3.82138168212401,0.000132706078936032,0.000844154848147864
"ENSG00000138085.18",3905.07107241446,-0.314781143745303,0.082376132621002,-3.82126635142676,0.00013276816421724,0.000844300501198474
"ENSG00000253738.3",2828.547668373,-0.313502417281855,0.0820519427717536,-3.82077994367464,0.000133030310422019,0.000845717922113424
"ENSG00000139734.19",1084.71455867173,0.429554990888904,0.112440420586943,3.82028979122109,0.000133294968096941,0.000847150468332917
"ENSG00000184227.8",178.557334043255,-0.813767228336167,0.213042831660344,-3.81973531798321,0.000133594953760055,0.000848806628947329
"ENSG00000168303.9",3661.7695602844,-0.309665551246536,0.0811230515011869,-3.81723253152041,0.000134956964952581,0.000856954851135678
"ENSG00000139239.7",297.866424440311,-0.675121816787005,0.176860342963103,-3.81725945724222,0.000134942242665601,0.000856954851135678
"ENSG00000171490.13",13412.9541796846,-0.229503204721615,0.0601343991927685,-3.81650449330862,0.000135355611485163,0.000859232955052396
"ENSG00000204253.4",189.58562979622,-0.889493454680892,0.233117372308854,-3.81564636676847,0.000135826913952882,0.000861970798561075
"ENSG00000091140.15",8380.27362886616,-0.221146819832501,0.0579793226262374,-3.8142360037236,0.000136604877256199,0.000866652556090935
"ENSG00000102034.18",663.976619365223,-0.48713691315994,0.127752769177265,-3.81312214441323,0.000137222252310438,0.000870313048580624
"ENSG00000132600.18",2314.5746854106,0.321406682673036,0.0843080087271081,3.81229123455376,0.000137684508602666,0.000872987856928913
"ENSG00000155380.13",12242.7302766307,-0.233721307948765,0.0613123484780352,-3.81197774592657,0.000137859291108715,0.000873838901717348
"ENSG00000078269.15",1507.18067054849,0.383745199087392,0.100677042641479,3.81164552532544,0.000138044745544987,0.000874757071401982
"ENSG00000126767.18",1323.32043352848,0.377886499413658,0.0991462387866919,3.81140529422061,0.000138178995363431,0.000875350324935351
"ENSG00000188931.4",869.273574890142,-0.39025567588725,0.102438824770397,-3.80964616454706,0.00013916581468503,0.000881342585946197
"ENSG00000255302.5",23869.8451336586,-0.222437722220043,0.0584026306060141,-3.8086935453407,0.00013970297264047,0.000884331148319462
"ENSG00000126012.13",6565.50544537163,0.312525750722966,0.0820565351655008,3.8086637474106,0.000139719806399603,0.000884331148319462
"ENSG00000150756.14",816.762708219451,0.422312681796003,0.110894725655454,3.80823054748442,0.000139964750136587,0.000885621304461897
"ENSG00000247626.5",776.127578338927,0.517447554460943,0.135913129987129,3.80719327492455,0.000140552898679971,0.000889081679994119
"ENSG00000054523.20",24102.6199974681,0.255901838310119,0.0672176648075027,3.80706231082214,0.000140627322509401,0.000889291359983869
"ENSG00000172992.13",3465.95042370235,0.286835244570312,0.0753526733595327,3.80657024869876,0.000140907281727827,0.000890800288974775
"ENSG00000184368.16",186.470999708282,0.760227786758223,0.199720382385243,3.80646070110066,0.000140969680340565,0.000890933342017446
"ENSG00000151208.17",6376.59377083953,0.281729545510463,0.0740187977963598,3.8061891559703,0.000141124465422805,0.000891650031534995
"ENSG00000133124.12",380.065407875829,0.631416968383551,0.165913362162386,3.80570292925265,0.000141402022454552,0.000893141768919177
"ENSG00000136247.15",1818.44177264964,-0.32193582666727,0.0846384531811623,-3.80365914743491,0.000142574324403701,0.000900252282291059
"ENSG00000268027.5",23.057564594541,2.63502972795663,0.692773494648945,3.80359489545988,0.000142611326964929,0.000900252282291059
"ENSG00000104442.10",4163.15522325825,-0.30919481880933,0.0813192911011342,-3.8022320979753,0.000143398292359669,0.000904954952808748
"ENSG00000165113.13",841.042249990695,-0.438066688950792,0.115232508759907,-3.80158944437742,0.000143770818515716,0.000907040200562548
"ENSG00000118503.18",891.809274278379,0.463121287019811,0.121861709077003,3.80038398055921,0.000144472047459439,0.000911197383639817
"ENSG00000260578.1",420.088890196284,-0.779631287776183,0.20517387285322,-3.79985656523589,0.000144779861355206,0.000912871557769364
"ENSG00000172915.20",2957.031717564,0.284382356848932,0.0748578104681312,3.79896706930802,0.000145300394840932,0.000915885607620795
"ENSG00000254986.8",1730.68422624562,0.370216453498577,0.0974729789547435,3.79814444442565,0.000145783363464389,0.000918456490406003
"ENSG00000136485.16",12642.9403253428,0.24551201390629,0.0646402823728382,3.79812718778367,0.000145793511125019,0.000918456490406003
"ENSG00000152760.10",65.1423087646115,1.37673468018807,0.362521609610517,3.79766238395331,0.000146067086476289,0.000919642132709421
"ENSG00000198925.12",1336.71324297397,0.366562942792144,0.0965227684735484,3.79768368219358,0.000146054540146866,0.000919642132709421
"ENSG00000141552.18",10122.3148719057,-0.284675821701881,0.0749762013076293,-3.79688243385189,0.000146527237771422,0.000922269745189978
"ENSG00000139154.16",3567.37024792318,0.287560873409073,0.0757646995478381,3.79544662785214,0.000147377899157732,0.000927353048292444
"ENSG00000106976.22",5076.43716349752,0.282341731176569,0.0744334793825197,3.79320882912905,0.000148712988130455,0.000935480680079021
"ENSG00000155252.14",1271.30555460535,0.389632390760911,0.102727799515183,3.79286223008528,0.000148920787562882,0.000936514409819701
"ENSG00000101882.10",1807.06561538743,-0.384355097167195,0.101402860348667,-3.79037727186015,0.000150418641010957,0.000945657899206617
"ENSG00000165300.8",4964.60419232381,-0.319292094405857,0.0842600935513424,-3.78936316052512,0.000151033980633495,0.000949249449459933
"ENSG00000073050.12",3055.8852890245,-0.286103669119236,0.0755098234662508,-3.7889595814922,0.000151279521748114,0.000950515396927126
"ENSG00000115866.11",5493.4199752772,-0.262798088839686,0.0693637411588384,-3.78869542572531,0.000151440439921244,0.00095124906067149
"ENSG00000111678.11",1059.21233343069,-0.481852342488572,0.127184037163254,-3.78862279603584,0.00015148471264559,0.000951249820445712
"ENSG00000166086.13",8288.98046257156,-0.242770225886069,0.0641063778873794,-3.78699021667644,0.000152483101481929,0.000957240216033845
"ENSG00000167526.14",107665.367847157,-0.300345875903268,0.0793163028849955,-3.78668527123301,0.000152670273263858,0.000958136043539128
"ENSG00000183048.12",106.386740827647,1.00522376347093,0.265604005609419,3.78467094712853,0.0001539120839113,0.000965648179344486
"ENSG00000286742.1",47.1214661554852,1.5957130914558,0.421798871557617,3.78311370431874,0.000154878618236082,0.000971429353681627
"ENSG00000099625.14",640.395553758861,0.463028699953603,0.122421183882794,3.78225961608822,0.000155411148457115,0.000974485795549635
"ENSG00000088256.9",2288.07593621484,0.303226268150198,0.0802083887482957,3.78048073128313,0.000156525833774528,0.000981189726119348
"ENSG00000114770.17",2463.72184414621,0.312451350374953,0.0826582060353917,3.78004030526831,0.000156802973475508,0.000982641088868478
"ENSG00000196199.14",6629.004283392,-0.30551942455684,0.0808480492340876,-3.77893378320408,0.000157501295636617,0.000986730274641149
"ENSG00000135451.13",1979.23674818009,0.362046750386229,0.0958086103548172,3.77885399908658,0.000157551760073363,0.000986759497319946
"ENSG00000186765.12",133.819924690679,0.944731226335931,0.250065194218045,3.77793970604389,0.000158131149094642,0.000990100438025011
"ENSG00000104979.9",8457.30837074407,-0.293215728500298,0.0776214572005903,-3.77750868220068,0.000158404984549118,0.000991526842565586
"ENSG00000198720.13",1399.80217039039,0.326657873401264,0.0864875834162921,3.77693375740372,0.00015877093695331,0.000993528851774341
"ENSG00000145808.10",12.7640896336225,3.64553365646994,0.965309542228194,3.77654368572289,0.000159019679109883,0.000994796453665051
"ENSG00000005156.12",3786.7799483688,0.270300568814838,0.0716098733208193,3.77462710489467,0.00016024718723057,0.00100218451346376
"ENSG00000230330.1",964.116006776705,0.486335766938445,0.128867375206878,3.77392467377956,0.00016069930029624,0.00100472037866584
"ENSG00000151014.6",320.377859318964,0.60733537389036,0.160968048529986,3.77301818240794,0.000161284528920807,0.00100808679303707
"ENSG00000169231.13",1610.47853577807,0.322931300262035,0.0856241674667411,3.77149711134384,0.000162271036824864,0.00101395866832706
"ENSG00000168615.13",17329.2149903711,-0.2072388159058,0.0549712825075327,-3.76994689686204,0.000163282285956323,0.00101998169061437
"ENSG00000174145.8",47.1367314188985,1.52231934859123,0.403866911294285,3.76935892993214,0.000163667382196498,0.00102179476946495
"ENSG00000140374.17",8025.28056534649,-0.251068869067299,0.0666077196665485,-3.76936592821672,0.000163662793562279,0.00102179476946495
"ENSG00000131899.12",11423.8784495452,0.269339740778755,0.0714714569103198,3.76849377950577,0.000164235577270352,0.00102504504991012
"ENSG00000173660.12",12709.5498791361,-0.305922319043779,0.0811983348722366,-3.76759350453602,0.000164828810820501,0.00102844967539175
"ENSG00000017797.13",8411.05333524695,-0.259300554074049,0.068849921629889,-3.76617064966247,0.000165770509503674,0.00103402594882938
"ENSG00000152413.15",1267.33961588054,0.349121249258406,0.0927118219139473,3.7656605387655,0.000166109350881216,0.00103583964247056
"ENSG00000164209.17",4234.84073485361,-0.286342447947132,0.0760468152438375,-3.76534437410691,0.000166319690352583,0.00103685119463148
"ENSG00000113758.14",17577.045769704,0.283611890060892,0.0753309340814713,3.76487950825304,0.000166629413540958,0.00103848154895573
"ENSG00000245849.8",818.548822563616,-0.437153981060539,0.116135032767225,-3.76418700407783,0.000167091810221409,0.00104106218947954
"ENSG00000143409.17",928.782348534781,-0.386578544484747,0.102715161348564,-3.76359769491958,0.000167486252273567,0.00104321807031916
"ENSG00000099958.15",58.2376221698447,1.34606744600079,0.357790190554504,3.76216978982753,0.000168445626950009,0.00104889047186068
"ENSG00000075151.24",10132.9135974508,0.232543001254614,0.061814504771699,3.76194878715717,0.000168594574419879,0.00104951462174987
"ENSG00000214336.5",21.0363750893134,2.5724301403294,0.683816662762715,3.76187109851407,0.000168646963061446,0.00104953749831278
"ENSG00000185567.7",207.031875153151,-0.838600230774796,0.222929885686601,-3.76172188933752,0.000168747623886585,0.0010498606862941
"ENSG00000048052.25",3305.03042770941,-0.299607695821742,0.0796505607920929,-3.76152650831662,0.000168879519030951,0.00105006518882439
"ENSG00000141068.16",1878.77967863994,0.33742685245379,0.0897064315326852,3.76145663904651,0.000168926708956385,0.00105006518882439
"ENSG00000008294.22",23151.5296698818,-0.234839550466312,0.0624330501440177,-3.76146207697036,0.000168923035720383,0.00105006518882439
"ENSG00000163235.16",481.982767283829,0.737986790415127,0.196224510457449,3.76093072519174,0.000169282311104971,0.00105197213520525
"ENSG00000165684.6",794.420050348195,0.424614166410926,0.112942690386078,3.75955420363589,0.00017021639686341,0.00105747181961423
"ENSG00000135905.21",1051.46662626837,-0.440228928861592,0.117126468810385,-3.75857765825993,0.000170882002480538,0.00106099502692887
"ENSG00000100151.16",617.112736065598,0.508285870153017,0.13523348147705,3.7585800838772,0.000170880346170272,0.00106099502692887
"ENSG00000109536.12",3788.00552870447,-0.265341879830875,0.0705994983104353,-3.75841027459051,0.000170996335349038,0.00106139903344714
"ENSG00000204310.13",2194.8864150159,0.388885213004059,0.103482378943046,3.75798485670775,0.000171287244637035,0.00106289852698874
"ENSG00000125378.16",171.578793017839,0.906293485436805,0.241213934763697,3.75721861311472,0.000171812392031177,0.00106585026959738
"ENSG00000151694.15",5871.68868000769,-0.238240370778548,0.063413550533162,-3.75693158284774,0.00017200949868959,0.00106676587486103
"ENSG00000247828.10",4808.95626189582,-0.317852600534995,0.084612082969575,-3.75658640444166,0.000172246817950181,0.00106793027129112
"ENSG00000135956.9",1976.62018872478,0.324477534291532,0.0863842454559269,3.75621194095027,0.000172504619716642,0.00106891344026317
"ENSG00000256043.5",743.601366319783,-0.421629409636942,0.112247228336448,-3.75625675471607,0.000172473748289938,0.00106891344026317
"ENSG00000167632.18",1369.74116403633,0.35267733394915,0.0939263001094678,3.75483047387278,0.000173458841872184,0.00107451717887758
"ENSG00000287620.1",109.85743910205,-1.07939696417048,0.28750796920997,-3.75432015723427,0.000173812587313189,0.00107639902088607
"ENSG00000155329.12",2039.37990051252,-0.330636318585701,0.0880738872256479,-3.75407886492623,0.000173980084418363,0.00107693162961164
"ENSG00000137312.15",10557.9704399691,-0.242910431595407,0.0647061933898957,-3.7540522609902,0.000173998561275383,0.00107693162961164
"ENSG00000249464.8",41.2877407425479,1.91108225964021,0.50922230504392,3.75294294988783,0.000174770640319523,0.0010813996110523
"ENSG00000265808.4",7121.18014099501,-0.229521349733485,0.0611589900728896,-3.7528636339472,0.000174825967345001,0.00108143137136034
"ENSG00000186566.13",4659.78402149856,0.284580150826074,0.0758368325766805,3.75253212927014,0.000175057387568963,0.00108255207094527
"ENSG00000179152.20",2263.39909887968,-0.291582093302848,0.0777096097533989,-3.75220123004279,0.000175288672407148,0.00108367129039082
"ENSG00000244879.10",13989.9643831315,-0.324900124135712,0.0866168217000245,-3.75100491750807,0.00017612724496584,0.00108854317062221
"ENSG00000183778.19",509.542016866316,0.492214412363822,0.131234338010323,3.75065260987641,0.000176374918264645,0.0010897612887903
"ENSG00000102780.17",2700.74986047865,0.402346166873564,0.107282378974711,3.75034717461296,0.00017658990516739,0.00109077680815121
"ENSG00000064961.19",4740.13605880195,-0.25168195212173,0.0671207948288479,-3.74968670683201,0.000177055631866227,0.00109334009416964
"ENSG00000134056.12",1313.79099550402,-0.386802213512905,0.103172399164795,-3.74908615719089,0.000177480109840743,0.0010956472683435
"ENSG00000259436.1",136.237678682143,-1.12687236172487,0.300590487012685,-3.74886235730178,0.000177638539746925,0.00109631118271197
"ENSG00000126524.12",2989.95948810411,-0.275492881699345,0.0734906192899421,-3.74868091140237,0.000177767084497266,0.00109679033089736
"ENSG00000163644.15",2257.63576782768,-0.348615210158007,0.0929988730861426,-3.74859606992326,0.00017782722017032,0.0010968472540995
"ENSG00000139915.22",895.620923550228,0.40105076401943,0.106998359285795,3.74819545548559,0.000178111434341939,0.00109828587661622
"ENSG00000132581.10",2214.45734441655,-0.324062576354588,0.0864933743600177,-3.74667515000304,0.000179193899288432,0.00110464450934743
"ENSG00000095794.21",2002.08211404801,-0.318201294653266,0.0849306222297698,-3.74660265401576,0.000179245670985461,0.00110464759192842
"ENSG00000179981.11",411.222205046975,-0.619907549295229,0.165478265117147,-3.74615692795896,0.00017956428736463,0.00110629470153588
"ENSG00000167513.9",1593.74869559073,0.479069314343455,0.127887310921968,3.74602695834121,0.000179657293198946,0.0011065512812954
"ENSG00000136720.7",6236.62529995688,0.281980506546736,0.0753133178892135,3.74409884532681,0.000181042375673868,0.00111476364215304
"ENSG00000221866.10",49.8309561487117,1.72690383046339,0.46127234856788,3.74378354962083,0.000181269824911642,0.00111584525077752
"ENSG00000053770.12",4108.53526576284,-0.283904587187262,0.0758398424466866,-3.74347543491852,0.000181492353418446,0.00111689595955453
"ENSG00000100813.15",15834.7553357822,0.219630116582141,0.0586786462369438,3.7429308729325,0.00018188627857666,0.00111900053453288
"ENSG00000082641.16",13029.2549420325,0.273615154002271,0.0731124576304337,3.74238758851921,0.000182280080476994,0.00112110314983638
